LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	.
Multi_Headings	No
X_Columns	Multi
Time_Pref	Relative
Operator	TG lab
Date	2015/03/06
Time	18:53:05.4339570999145507813
***End_of_Header***	
	
Channels	1	
Samples	2000	
Date	1903/12/31	
Time	19:00:00	
X_Dimension	Time	
X0	0.0000000000000000E+0	
Delta_X	5.000000E-11	
***End_of_Header***		
X_Value	Untitled	Comment
0.000000	0.001523
5.000000E-11	0.001480
1.000000E-10	0.001509
1.500000E-10	0.001475
2.000000E-10	0.001455
2.500000E-10	0.001437
3.000000E-10	0.001425
3.500000E-10	0.001494
4.000000E-10	0.001458
4.500000E-10	0.001523
5.000000E-10	0.001516
5.500000E-10	0.001583
6.000000E-10	0.001542
6.500000E-10	0.001547
7.000000E-10	0.001514
7.500000E-10	0.001477
8.000000E-10	0.001386
8.500000E-10	0.001292
9.000000E-10	0.001200
9.500000E-10	0.001203
1.000000E-9	0.001123
1.050000E-9	0.001114
1.100000E-9	0.001184
1.150000E-9	0.001152
1.200000E-9	0.001166
1.250000E-9	0.001213
1.300000E-9	0.001244
1.350000E-9	0.001308
1.400000E-9	0.001273
1.450000E-9	0.001325
1.500000E-9	0.001328
1.550000E-9	0.001361
1.600000E-9	0.001348
1.650000E-9	0.001405
1.700000E-9	0.001333
1.750000E-9	0.001284
1.800000E-9	0.001250
1.850000E-9	0.001261
1.900000E-9	0.001189
1.950000E-9	0.001239
2.000000E-9	0.001169
2.050000E-9	0.001194
2.100000E-9	0.001180
2.150000E-9	0.001225
2.200000E-9	0.001342
2.250000E-9	0.001288
2.300000E-9	0.001292
2.350000E-9	0.001266
2.400000E-9	0.001178
2.450000E-9	0.001120
2.500000E-9	0.001016
2.550000E-9	0.000895
2.600000E-9	0.000880
2.650000E-9	0.000873
2.700000E-9	0.000909
2.750000E-9	0.000948
2.800000E-9	0.000980
2.850000E-9	0.001083
2.900000E-9	0.001152
2.950000E-9	0.001244
3.000000E-9	0.001233
3.050000E-9	0.001286
3.100000E-9	0.001272
3.150000E-9	0.001238
3.200000E-9	0.001175
3.250000E-9	0.001066
3.300000E-9	0.001011
3.350000E-9	0.000978
3.400000E-9	0.001031
3.450000E-9	0.001042
3.500000E-9	0.001070
3.550000E-9	0.001116
3.600000E-9	0.001103
3.650000E-9	0.001120
3.700000E-9	0.001136
3.750000E-9	0.001142
3.800000E-9	0.001072
3.850000E-9	0.001036
3.900000E-9	0.000970
3.950000E-9	0.000930
4.000000E-9	0.000922
4.050000E-9	0.000897
4.100000E-9	0.000984
4.150000E-9	0.001019
4.200000E-9	0.001059
4.250000E-9	0.001100
4.300000E-9	0.001177
4.350000E-9	0.001283
4.400000E-9	0.001325
4.450000E-9	0.001350
4.500000E-9	0.001420
4.550000E-9	0.001431
4.600000E-9	0.001444
4.650000E-9	0.001486
4.700000E-9	0.001453
4.750000E-9	0.001316
4.800000E-9	0.001045
4.850000E-9	0.000594
4.900000E-9	2.500000E-5
4.950000E-9	-0.000789
5.000000E-9	-0.001831
5.050000E-9	-0.002936
5.100000E-9	-0.004252
5.150000E-9	-0.005681
5.200000E-9	-0.007056
5.250000E-9	-0.008375
5.300000E-9	-0.009741
5.350000E-9	-0.010891
5.400000E-9	-0.011959
5.450000E-9	-0.012906
5.500000E-9	-0.013505
5.550000E-9	-0.013950
