LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	.
Multi_Headings	No
X_Columns	Multi
Time_Pref	Relative
Operator	TG lab
Date	2015/03/06
Time	16:53:19.6599545478820800781
***End_of_Header***	
	
Channels	1	
Samples	1000	
Date	1903/12/31	
Time	19:00:00	
X_Dimension	Time	
X0	0.0000000000000000E+0	
Delta_X	5.000000E-11	
***End_of_Header***		
X_Value	Untitled	Comment
0.000000	0.001959
5.000000E-11	0.001975
1.000000E-10	0.001911
1.500000E-10	0.001902
2.000000E-10	0.001875
2.500000E-10	0.001841
3.000000E-10	0.001823
3.500000E-10	0.001870
4.000000E-10	0.001902
4.500000E-10	0.002005
5.000000E-10	0.001980
5.500000E-10	0.002048
6.000000E-10	0.002020
6.500000E-10	0.002089
7.000000E-10	0.002066
7.500000E-10	0.002025
8.000000E-10	0.002070
8.500000E-10	0.001995
9.000000E-10	0.001981
9.500000E-10	0.001922
1.000000E-9	0.001859
1.050000E-9	0.001813
1.100000E-9	0.001778
1.150000E-9	0.001772
1.200000E-9	0.001783
1.250000E-9	0.001795
1.300000E-9	0.001808
1.350000E-9	0.001922
1.400000E-9	0.001969
1.450000E-9	0.002080
1.500000E-9	0.002141
1.550000E-9	0.002153
1.600000E-9	0.002250
1.650000E-9	0.002278
1.700000E-9	0.002245
1.750000E-9	0.002198
1.800000E-9	0.002109
1.850000E-9	0.002019
1.900000E-9	0.001963
1.950000E-9	0.001888
2.000000E-9	0.001814
2.050000E-9	0.001778
2.100000E-9	0.001675
2.150000E-9	0.001684
2.200000E-9	0.001713
2.250000E-9	0.001833
2.300000E-9	0.001802
2.350000E-9	0.002058
2.400000E-9	0.002091
2.450000E-9	0.002114
2.500000E-9	0.002100
2.550000E-9	0.002059
2.600000E-9	0.002000
2.650000E-9	0.001997
2.700000E-9	0.001872
2.750000E-9	0.001892
2.800000E-9	0.001836
2.850000E-9	0.001928
2.900000E-9	0.001984
2.950000E-9	0.002156
3.000000E-9	0.002309
3.050000E-9	0.002444
3.100000E-9	0.002647
3.150000E-9	0.002798
3.200000E-9	0.003011
3.250000E-9	0.003144
3.300000E-9	0.003363
3.350000E-9	0.003512
3.400000E-9	0.003781
3.450000E-9	0.004066
3.500000E-9	0.004422
3.550000E-9	0.004859
3.600000E-9	0.005209
3.650000E-9	0.005606
3.700000E-9	0.005764
3.750000E-9	0.005914
3.800000E-9	0.005630
3.850000E-9	0.005069
3.900000E-9	0.004105
3.950000E-9	0.002769
4.000000E-9	0.001016
4.050000E-9	-0.001102
4.100000E-9	-0.003511
4.150000E-9	-0.006089
4.200000E-9	-0.008770
4.250000E-9	-0.011311
4.300000E-9	-0.013598
4.350000E-9	-0.015567
4.400000E-9	-0.017022
4.450000E-9	-0.017727
4.500000E-9	-0.017958
4.550000E-9	-0.017405
4.600000E-9	-0.016505
4.650000E-9	-0.015111
4.700000E-9	-0.013677
4.750000E-9	-0.012136
4.800000E-9	-0.010752
4.850000E-9	-0.009731
4.900000E-9	-0.009063
4.950000E-9	-0.008837
5.000000E-9	-0.008906
5.050000E-9	-0.009289
5.100000E-9	-0.009758
5.150000E-9	-0.010052
5.200000E-9	-0.010200
5.250000E-9	-0.009939
5.300000E-9	-0.009427
5.350000E-9	-0.008575
5.400000E-9	-0.007459
5.450000E-9	-0.006344
5.500000E-9	-0.005227
