LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	.
Multi_Headings	No
X_Columns	Multi
Time_Pref	Relative
Operator	TG lab
Date	2015/03/06
Time	16:55:14.4075174331665039063
***End_of_Header***	
	
Channels	1	
Samples	1000	
Date	2015/03/06	
Time	16:55:14.4075174331665039063	
X_Dimension	Time	
X0	0.0000000000000000E+0	
Delta_X	5.000000E-11	
***End_of_Header***		
X_Value	Untitled	Comment
0.000000	0.002302
5.000000E-11	0.002403
1.000000E-10	0.002394
1.500000E-10	0.002434
2.000000E-10	0.002484
2.500000E-10	0.002461
3.000000E-10	0.002506
3.500000E-10	0.002402
4.000000E-10	0.002478
4.500000E-10	0.002381
5.000000E-10	0.002347
5.500000E-10	0.002325
6.000000E-10	0.002359
6.500000E-10	0.002325
7.000000E-10	0.002286
7.500000E-10	0.002319
8.000000E-10	0.002291
8.500000E-10	0.002323
9.000000E-10	0.002303
9.500000E-10	0.002338
1.000000E-9	0.002317
1.050000E-9	0.002434
1.100000E-9	0.002423
1.150000E-9	0.002530
1.200000E-9	0.002558
1.250000E-9	0.002577
1.300000E-9	0.002573
1.350000E-9	0.002556
1.400000E-9	0.002530
1.450000E-9	0.002488
1.500000E-9	0.002419
1.550000E-9	0.002481
1.600000E-9	0.002497
1.650000E-9	0.002570
1.700000E-9	0.002736
1.750000E-9	0.002727
1.800000E-9	0.002770
1.850000E-9	0.002791
1.900000E-9	0.002863
1.950000E-9	0.002909
2.000000E-9	0.002836
2.050000E-9	0.002817
2.100000E-9	0.002720
2.150000E-9	0.002633
2.200000E-9	0.002500
2.250000E-9	0.002508
2.300000E-9	0.002375
2.350000E-9	0.002366
2.400000E-9	0.002222
2.450000E-9	0.002231
2.500000E-9	0.002211
2.550000E-9	0.002198
2.600000E-9	0.002252
2.650000E-9	0.002403
2.700000E-9	0.002455
2.750000E-9	0.002570
2.800000E-9	0.002733
2.850000E-9	0.002878
2.900000E-9	0.002952
2.950000E-9	0.003102
3.000000E-9	0.003106
3.050000E-9	0.003148
3.100000E-9	0.003175
3.150000E-9	0.003202
3.200000E-9	0.003220
3.250000E-9	0.003245
3.300000E-9	0.003300
3.350000E-9	0.003389
3.400000E-9	0.003495
3.450000E-9	0.003684
3.500000E-9	0.003995
3.550000E-9	0.004305
3.600000E-9	0.004638
3.650000E-9	0.004922
3.700000E-9	0.005116
3.750000E-9	0.005116
3.800000E-9	0.004831
3.850000E-9	0.004241
3.900000E-9	0.003261
3.950000E-9	0.001856
4.000000E-9	4.843750E-5
4.050000E-9	-0.002064
4.100000E-9	-0.004547
4.150000E-9	-0.007072
4.200000E-9	-0.009661
4.250000E-9	-0.012072
4.300000E-9	-0.014233
4.350000E-9	-0.015811
4.400000E-9	-0.016969
4.450000E-9	-0.017469
4.500000E-9	-0.017317
4.550000E-9	-0.016559
4.600000E-9	-0.015308
4.650000E-9	-0.013778
4.700000E-9	-0.012208
4.750000E-9	-0.010609
4.800000E-9	-0.009322
4.850000E-9	-0.008428
4.900000E-9	-0.007980
4.950000E-9	-0.007950
5.000000E-9	-0.008220
5.050000E-9	-0.008659
5.100000E-9	-0.009131
5.150000E-9	-0.009395
5.200000E-9	-0.009381
5.250000E-9	-0.008977
5.300000E-9	-0.008273
5.350000E-9	-0.007236
5.400000E-9	-0.006081
5.450000E-9	-0.004839
