LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	.
Multi_Headings	No
X_Columns	Multi
Time_Pref	Relative
Operator	TG lab
Date	2015/03/06
Time	16:35:39.676326751708984375
***End_of_Header***	
	
Channels	1	
Samples	2000	
Date	1903/12/31	
Time	19:00:00	
X_Dimension	Time	
X0	0.0000000000000000E+0	
Delta_X	5.000000E-11	
***End_of_Header***		
X_Value	Untitled	Comment
0.000000	0.002697
5.000000E-11	0.002813
1.000000E-10	0.002813
1.500000E-10	0.002828
2.000000E-10	0.002897
2.500000E-10	0.002959
3.000000E-10	0.002906
3.500000E-10	0.002872
4.000000E-10	0.002859
4.500000E-10	0.002828
5.000000E-10	0.002759
5.500000E-10	0.002734
6.000000E-10	0.002644
6.500000E-10	0.002603
7.000000E-10	0.002494
7.500000E-10	0.002475
8.000000E-10	0.002450
8.500000E-10	0.002453
9.000000E-10	0.002466
9.500000E-10	0.002547
1.000000E-9	0.002428
1.050000E-9	0.002425
1.100000E-9	0.002394
1.150000E-9	0.002484
1.200000E-9	0.002409
1.250000E-9	0.002481
1.300000E-9	0.002472
1.350000E-9	0.002544
1.400000E-9	0.002566
1.450000E-9	0.002584
1.500000E-9	0.002563
1.550000E-9	0.002550
1.600000E-9	0.002522
1.650000E-9	0.002594
1.700000E-9	0.002500
1.750000E-9	0.002434
1.800000E-9	0.002416
1.850000E-9	0.002381
1.900000E-9	0.002297
1.950000E-9	0.002419
2.000000E-9	0.002444
2.050000E-9	0.002506
2.100000E-9	0.002403
2.150000E-9	0.002522
2.200000E-9	0.002550
2.250000E-9	0.002631
2.300000E-9	0.002616
2.350000E-9	0.002641
2.400000E-9	0.002575
2.450000E-9	0.002653
2.500000E-9	0.002550
2.550000E-9	0.002691
2.600000E-9	0.002716
2.650000E-9	0.002906
2.700000E-9	0.002897
2.750000E-9	0.003047
2.800000E-9	0.003094
2.850000E-9	0.003012
2.900000E-9	0.002963
2.950000E-9	0.002994
3.000000E-9	0.003006
3.050000E-9	0.003025
3.100000E-9	0.002959
3.150000E-9	0.002884
3.200000E-9	0.002769
3.250000E-9	0.002731
3.300000E-9	0.002725
3.350000E-9	0.002672
3.400000E-9	0.002644
3.450000E-9	0.002713
3.500000E-9	0.002694
3.550000E-9	0.002737
3.600000E-9	0.002662
3.650000E-9	0.002775
3.700000E-9	0.002816
3.750000E-9	0.002716
3.800000E-9	0.002669
3.850000E-9	0.002628
3.900000E-9	0.002603
3.950000E-9	0.002722
4.000000E-9	0.002594
4.050000E-9	0.002634
4.100000E-9	0.002628
4.150000E-9	0.002728
4.200000E-9	0.002694
4.250000E-9	0.002894
4.300000E-9	0.002944
4.350000E-9	0.003012
4.400000E-9	0.003100
4.450000E-9	0.003125
4.500000E-9	0.003072
4.550000E-9	0.003197
4.600000E-9	0.003087
4.650000E-9	0.003175
4.700000E-9	0.003097
4.750000E-9	0.003056
4.800000E-9	0.003038
4.850000E-9	0.003059
4.900000E-9	0.003028
4.950000E-9	0.003278
5.000000E-9	0.003219
5.050000E-9	0.003250
5.100000E-9	0.003434
5.150000E-9	0.003463
5.200000E-9	0.003516
5.250000E-9	0.003544
5.300000E-9	0.003531
5.350000E-9	0.003578
5.400000E-9	0.003475
5.450000E-9	0.003516
5.500000E-9	0.003438
5.550000E-9	0.003334
5.600000E-9	0.003219
