LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	.
Multi_Headings	No
X_Columns	Multi
Time_Pref	Relative
Operator	TG lab
Date	2015/03/06
Time	17:14:04.5061554908752441406
***End_of_Header***	
	
Channels	1	
Samples	1000	
Date	1903/12/31	
Time	19:00:00	
X_Dimension	Time	
X0	0.0000000000000000E+0	
Delta_X	5.000000E-11	
***End_of_Header***		
X_Value	Untitled	Comment
0.000000	0.001817
5.000000E-11	0.001873
1.000000E-10	0.001791
1.500000E-10	0.001841
2.000000E-10	0.001777
2.500000E-10	0.001794
3.000000E-10	0.001747
3.500000E-10	0.001766
4.000000E-10	0.001791
4.500000E-10	0.001778
5.000000E-10	0.001744
5.500000E-10	0.001766
6.000000E-10	0.001744
6.500000E-10	0.001775
7.000000E-10	0.001800
7.500000E-10	0.001783
8.000000E-10	0.001769
8.500000E-10	0.001780
9.000000E-10	0.001744
9.500000E-10	0.001784
1.000000E-9	0.001739
1.050000E-9	0.001817
1.100000E-9	0.001811
1.150000E-9	0.001892
1.200000E-9	0.001869
1.250000E-9	0.001941
1.300000E-9	0.001966
1.350000E-9	0.002011
1.400000E-9	0.002011
1.450000E-9	0.002092
1.500000E-9	0.002041
1.550000E-9	0.002022
1.600000E-9	0.001917
1.650000E-9	0.001920
1.700000E-9	0.001948
1.750000E-9	0.001934
1.800000E-9	0.001884
1.850000E-9	0.001902
1.900000E-9	0.001933
1.950000E-9	0.001939
2.000000E-9	0.002016
2.050000E-9	0.002069
2.100000E-9	0.002028
2.150000E-9	0.002045
2.200000E-9	0.001978
2.250000E-9	0.002053
2.300000E-9	0.001933
2.350000E-9	0.001839
2.400000E-9	0.001831
2.450000E-9	0.001833
2.500000E-9	0.001752
2.550000E-9	0.001738
2.600000E-9	0.001767
2.650000E-9	0.001844
2.700000E-9	0.001897
2.750000E-9	0.001984
2.800000E-9	0.002055
2.850000E-9	0.002153
2.900000E-9	0.002202
2.950000E-9	0.002239
3.000000E-9	0.002248
3.050000E-9	0.002339
3.100000E-9	0.002425
3.150000E-9	0.002495
3.200000E-9	0.002584
3.250000E-9	0.002752
3.300000E-9	0.002838
3.350000E-9	0.003136
3.400000E-9	0.003397
3.450000E-9	0.003808
3.500000E-9	0.004228
3.550000E-9	0.004644
3.600000E-9	0.005061
3.650000E-9	0.005425
3.700000E-9	0.005577
3.750000E-9	0.005591
3.800000E-9	0.005200
3.850000E-9	0.004578
3.900000E-9	0.003519
3.950000E-9	0.002080
4.000000E-9	0.000198
4.050000E-9	-0.001908
4.100000E-9	-0.004288
4.150000E-9	-0.006766
4.200000E-9	-0.009300
4.250000E-9	-0.011598
4.300000E-9	-0.013678
4.350000E-9	-0.015336
4.400000E-9	-0.016395
4.450000E-9	-0.016855
4.500000E-9	-0.016758
4.550000E-9	-0.016041
4.600000E-9	-0.015041
4.650000E-9	-0.013659
4.700000E-9	-0.012167
4.750000E-9	-0.010767
4.800000E-9	-0.009620
4.850000E-9	-0.008698
4.900000E-9	-0.008269
4.950000E-9	-0.008220
5.000000E-9	-0.008430
5.050000E-9	-0.008798
5.100000E-9	-0.009178
5.150000E-9	-0.009417
5.200000E-9	-0.009377
5.250000E-9	-0.009027
5.300000E-9	-0.008406
5.350000E-9	-0.007494
5.400000E-9	-0.006547
5.450000E-9	-0.005433
5.500000E-9	-0.004542
