LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	.
Multi_Headings	No
X_Columns	Multi
Time_Pref	Relative
Operator	TG lab
Date	2015/03/06
Time	16:59:43.995937347412109375
***End_of_Header***	
	
Channels	1	
Samples	1000	
Date	1903/12/31	
Time	19:00:00	
X_Dimension	Time	
X0	0.0000000000000000E+0	
Delta_X	5.000000E-11	
***End_of_Header***		
X_Value	Untitled	Comment
0.000000	0.002662
5.000000E-11	0.002803
1.000000E-10	0.002797
1.500000E-10	0.002756
2.000000E-10	0.002878
2.500000E-10	0.002909
3.000000E-10	0.002875
3.500000E-10	0.002928
4.000000E-10	0.002822
4.500000E-10	0.002622
5.000000E-10	0.002553
5.500000E-10	0.002472
6.000000E-10	0.002428
6.500000E-10	0.002431
7.000000E-10	0.002384
7.500000E-10	0.002456
8.000000E-10	0.002463
8.500000E-10	0.002428
9.000000E-10	0.002625
9.500000E-10	0.002672
1.000000E-9	0.002741
1.050000E-9	0.002644
1.100000E-9	0.002641
1.150000E-9	0.002706
1.200000E-9	0.002737
1.250000E-9	0.002725
1.300000E-9	0.002659
1.350000E-9	0.002681
1.400000E-9	0.002694
1.450000E-9	0.002678
1.500000E-9	0.002694
1.550000E-9	0.002741
1.600000E-9	0.002919
1.650000E-9	0.002897
1.700000E-9	0.002844
1.750000E-9	0.002881
1.800000E-9	0.002894
1.850000E-9	0.002906
1.900000E-9	0.002825
1.950000E-9	0.002731
2.000000E-9	0.002781
2.050000E-9	0.002831
2.100000E-9	0.002797
2.150000E-9	0.002803
2.200000E-9	0.002816
2.250000E-9	0.002994
2.300000E-9	0.002894
2.350000E-9	0.002966
2.400000E-9	0.002881
2.450000E-9	0.002984
2.500000E-9	0.003025
2.550000E-9	0.003031
2.600000E-9	0.003138
2.650000E-9	0.003247
2.700000E-9	0.003175
2.750000E-9	0.003300
2.800000E-9	0.003353
2.850000E-9	0.003706
2.900000E-9	0.003781
2.950000E-9	0.003859
3.000000E-9	0.004025
3.050000E-9	0.004163
3.100000E-9	0.004256
3.150000E-9	0.004416
3.200000E-9	0.004650
3.250000E-9	0.005153
3.300000E-9	0.005481
3.350000E-9	0.006041
3.400000E-9	0.006691
3.450000E-9	0.007688
3.500000E-9	0.008603
3.550000E-9	0.009728
3.600000E-9	0.010863
3.650000E-9	0.012103
3.700000E-9	0.013284
3.750000E-9	0.014488
3.800000E-9	0.015606
3.850000E-9	0.016800
3.900000E-9	0.017778
3.950000E-9	0.018922
4.000000E-9	0.019981
4.050000E-9	0.021122
4.100000E-9	0.022344
4.150000E-9	0.023669
4.200000E-9	0.024803
4.250000E-9	0.026003
4.300000E-9	0.026969
4.350000E-9	0.027478
4.400000E-9	0.027688
4.450000E-9	0.027538
4.500000E-9	0.026663
4.550000E-9	0.025322
4.600000E-9	0.023603
4.650000E-9	0.021797
4.700000E-9	0.019791
4.750000E-9	0.018097
4.800000E-9	0.016588
4.850000E-9	0.015575
4.900000E-9	0.014784
4.950000E-9	0.014628
5.000000E-9	0.014744
5.050000E-9	0.015094
5.100000E-9	0.015288
5.150000E-9	0.015503
5.200000E-9	0.015463
5.250000E-9	0.015103
5.300000E-9	0.014253
5.350000E-9	0.013325
5.400000E-9	0.012100
5.450000E-9	0.010781
5.500000E-9	0.009653
5.550000E-9	0.008775
5.600000E-9	0.008100
