LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	.
Multi_Headings	No
X_Columns	Multi
Time_Pref	Relative
Operator	TG lab
Date	2015/03/06
Time	17:26:38.9453067779541015625
***End_of_Header***	
	
Channels	1	
Samples	1000	
Date	2015/03/06	
Time	17:26:38.9453067779541015625	
X_Dimension	Time	
X0	0.0000000000000000E+0	
Delta_X	5.000000E-11	
***End_of_Header***		
X_Value	Untitled	Comment
0.000000	0.002512
5.000000E-11	0.002594
1.000000E-10	0.002553
1.500000E-10	0.002622
2.000000E-10	0.002444
2.500000E-10	0.002541
3.000000E-10	0.002406
3.500000E-10	0.002459
4.000000E-10	0.002444
4.500000E-10	0.002519
5.000000E-10	0.002525
5.500000E-10	0.002597
6.000000E-10	0.002581
6.500000E-10	0.002581
7.000000E-10	0.002625
7.500000E-10	0.002709
8.000000E-10	0.002706
8.500000E-10	0.002719
9.000000E-10	0.002737
9.500000E-10	0.002750
1.000000E-9	0.002863
1.050000E-9	0.002969
1.100000E-9	0.002966
1.150000E-9	0.002959
1.200000E-9	0.002903
1.250000E-9	0.002984
1.300000E-9	0.002941
1.350000E-9	0.002881
1.400000E-9	0.002884
1.450000E-9	0.002906
1.500000E-9	0.002934
1.550000E-9	0.002944
1.600000E-9	0.002869
1.650000E-9	0.002863
1.700000E-9	0.002966
1.750000E-9	0.002884
1.800000E-9	0.002788
1.850000E-9	0.002803
1.900000E-9	0.002691
1.950000E-9	0.002672
2.000000E-9	0.002569
2.050000E-9	0.002606
2.100000E-9	0.002575
2.150000E-9	0.002609
2.200000E-9	0.002703
2.250000E-9	0.002819
2.300000E-9	0.002878
2.350000E-9	0.003066
2.400000E-9	0.003006
2.450000E-9	0.003238
2.500000E-9	0.003216
2.550000E-9	0.003316
2.600000E-9	0.003244
2.650000E-9	0.003272
2.700000E-9	0.003322
2.750000E-9	0.003375
2.800000E-9	0.003325
2.850000E-9	0.003450
2.900000E-9	0.003500
2.950000E-9	0.003516
3.000000E-9	0.003456
3.050000E-9	0.003659
3.100000E-9	0.003809
3.150000E-9	0.004094
3.200000E-9	0.004303
3.250000E-9	0.004613
3.300000E-9	0.004997
3.350000E-9	0.005544
3.400000E-9	0.006063
3.450000E-9	0.006866
3.500000E-9	0.007666
3.550000E-9	0.008622
3.600000E-9	0.009684
3.650000E-9	0.010766
3.700000E-9	0.011922
3.750000E-9	0.013050
3.800000E-9	0.014031
3.850000E-9	0.014916
3.900000E-9	0.015763
3.950000E-9	0.016591
4.000000E-9	0.017281
4.050000E-9	0.018184
4.100000E-9	0.019009
4.150000E-9	0.019909
4.200000E-9	0.020963
4.250000E-9	0.022072
4.300000E-9	0.022922
4.350000E-9	0.023747
4.400000E-9	0.024213
4.450000E-9	0.024272
4.500000E-9	0.023853
4.550000E-9	0.023069
4.600000E-9	0.021681
4.650000E-9	0.020125
4.700000E-9	0.018353
4.750000E-9	0.016744
4.800000E-9	0.015094
4.850000E-9	0.014047
4.900000E-9	0.013078
4.950000E-9	0.012653
5.000000E-9	0.012647
5.050000E-9	0.012916
5.100000E-9	0.013144
5.150000E-9	0.013556
5.200000E-9	0.013759
5.250000E-9	0.013634
5.300000E-9	0.013125
5.350000E-9	0.012169
5.400000E-9	0.010975
5.450000E-9	0.009959
5.500000E-9	0.008837
5.550000E-9	0.007781
