LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	.
Multi_Headings	No
X_Columns	Multi
Time_Pref	Relative
Operator	TG lab
Date	2015/03/06
Time	18:13:10.6549835205078125
***End_of_Header***	
	
Channels	1	
Samples	2000	
Date	1903/12/31	
Time	19:00:00	
X_Dimension	Time	
X0	0.0000000000000000E+0	
Delta_X	5.000000E-11	
***End_of_Header***		
X_Value	Untitled	Comment
0.000000	0.002978
5.000000E-11	0.003050
1.000000E-10	0.003003
1.500000E-10	0.003066
2.000000E-10	0.003119
2.500000E-10	0.003272
3.000000E-10	0.003256
3.500000E-10	0.003288
4.000000E-10	0.003222
4.500000E-10	0.003300
5.000000E-10	0.003178
5.500000E-10	0.003219
6.000000E-10	0.002975
6.500000E-10	0.002959
7.000000E-10	0.002903
7.500000E-10	0.002941
8.000000E-10	0.002906
8.500000E-10	0.002941
9.000000E-10	0.002900
9.500000E-10	0.002800
1.000000E-9	0.002859
1.050000E-9	0.002847
1.100000E-9	0.002816
1.150000E-9	0.002863
1.200000E-9	0.002869
1.250000E-9	0.002959
1.300000E-9	0.002875
1.350000E-9	0.002894
1.400000E-9	0.002888
1.450000E-9	0.002988
1.500000E-9	0.002991
1.550000E-9	0.003034
1.600000E-9	0.002941
1.650000E-9	0.002969
1.700000E-9	0.002844
1.750000E-9	0.002834
1.800000E-9	0.002803
1.850000E-9	0.002759
1.900000E-9	0.002784
1.950000E-9	0.002819
2.000000E-9	0.002781
2.050000E-9	0.002784
2.100000E-9	0.002725
2.150000E-9	0.002744
2.200000E-9	0.002681
2.250000E-9	0.002737
2.300000E-9	0.002641
2.350000E-9	0.002644
2.400000E-9	0.002581
2.450000E-9	0.002609
2.500000E-9	0.002475
2.550000E-9	0.002334
2.600000E-9	0.002234
2.650000E-9	0.002291
2.700000E-9	0.002169
2.750000E-9	0.002178
2.800000E-9	0.002072
2.850000E-9	0.002053
2.900000E-9	0.002041
2.950000E-9	0.002203
3.000000E-9	0.002159
3.050000E-9	0.002284
3.100000E-9	0.002234
3.150000E-9	0.002388
3.200000E-9	0.002319
3.250000E-9	0.002403
3.300000E-9	0.002328
3.350000E-9	0.002334
3.400000E-9	0.002322
3.450000E-9	0.002309
3.500000E-9	0.002206
3.550000E-9	0.002319
3.600000E-9	0.002309
3.650000E-9	0.002425
3.700000E-9	0.002494
3.750000E-9	0.002553
3.800000E-9	0.002491
3.850000E-9	0.002494
3.900000E-9	0.002553
3.950000E-9	0.002628
4.000000E-9	0.002816
4.050000E-9	0.002853
4.100000E-9	0.002916
4.150000E-9	0.002975
4.200000E-9	0.003109
4.250000E-9	0.003222
4.300000E-9	0.003325
4.350000E-9	0.003453
4.400000E-9	0.003675
4.450000E-9	0.003803
4.500000E-9	0.004056
4.550000E-9	0.004244
4.600000E-9	0.004478
4.650000E-9	0.004675
4.700000E-9	0.004703
4.750000E-9	0.004484
4.800000E-9	0.003884
4.850000E-9	0.003031
4.900000E-9	0.001578
4.950000E-9	-0.000284
5.000000E-9	-0.002703
5.050000E-9	-0.005662
5.100000E-9	-0.008909
5.150000E-9	-0.012372
5.200000E-9	-0.016116
5.250000E-9	-0.019866
5.300000E-9	-0.023563
5.350000E-9	-0.026844
5.400000E-9	-0.030075
5.450000E-9	-0.032478
5.500000E-9	-0.034675
5.550000E-9	-0.036116
