LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	.
Multi_Headings	No
X_Columns	Multi
Time_Pref	Relative
Operator	TG lab
Date	2015/03/06
Time	18:00:29.7054595947265625
***End_of_Header***	
	
Channels	1	
Samples	2000	
Date	1903/12/31	
Time	19:00:00	
X_Dimension	Time	
X0	0.0000000000000000E+0	
Delta_X	5.000000E-11	
***End_of_Header***		
X_Value	Untitled	Comment
0.000000	0.002188
5.000000E-11	0.002203
1.000000E-10	0.002188
1.500000E-10	0.002055
2.000000E-10	0.002164
2.500000E-10	0.002414
3.000000E-10	0.002344
3.500000E-10	0.002398
4.000000E-10	0.002273
4.500000E-10	0.002570
5.000000E-10	0.002578
5.500000E-10	0.002617
6.000000E-10	0.002516
6.500000E-10	0.002563
7.000000E-10	0.002617
7.500000E-10	0.002672
8.000000E-10	0.002914
8.500000E-10	0.003023
9.000000E-10	0.003102
9.500000E-10	0.003102
1.000000E-9	0.003227
1.050000E-9	0.003250
1.100000E-9	0.003039
1.150000E-9	0.002922
1.200000E-9	0.002820
1.250000E-9	0.002789
1.300000E-9	0.002742
1.350000E-9	0.002672
1.400000E-9	0.002547
1.450000E-9	0.002609
1.500000E-9	0.002695
1.550000E-9	0.002891
1.600000E-9	0.002906
1.650000E-9	0.003141
1.700000E-9	0.003047
1.750000E-9	0.003305
1.800000E-9	0.003391
1.850000E-9	0.003219
1.900000E-9	0.003164
1.950000E-9	0.003063
2.000000E-9	0.003055
2.050000E-9	0.003094
2.100000E-9	0.002992
2.150000E-9	0.003156
2.200000E-9	0.002961
2.250000E-9	0.003031
2.300000E-9	0.002977
2.350000E-9	0.003086
2.400000E-9	0.003125
2.450000E-9	0.003250
2.500000E-9	0.003547
2.550000E-9	0.003672
2.600000E-9	0.003422
2.650000E-9	0.003563
2.700000E-9	0.003516
2.750000E-9	0.003539
2.800000E-9	0.003594
2.850000E-9	0.003688
2.900000E-9	0.003656
2.950000E-9	0.003633
3.000000E-9	0.003656
3.050000E-9	0.003758
3.100000E-9	0.003641
3.150000E-9	0.003867
3.200000E-9	0.003836
3.250000E-9	0.003672
3.300000E-9	0.004023
3.350000E-9	0.004008
3.400000E-9	0.004102
3.450000E-9	0.004266
3.500000E-9	0.004164
3.550000E-9	0.004352
3.600000E-9	0.004383
3.650000E-9	0.004398
3.700000E-9	0.004375
3.750000E-9	0.004461
3.800000E-9	0.004438
3.850000E-9	0.004664
3.900000E-9	0.004938
3.950000E-9	0.005156
4.000000E-9	0.005297
4.050000E-9	0.005773
4.100000E-9	0.006031
4.150000E-9	0.006531
4.200000E-9	0.007102
4.250000E-9	0.007531
4.300000E-9	0.008156
4.350000E-9	0.008961
4.400000E-9	0.009820
4.450000E-9	0.011039
4.500000E-9	0.012281
4.550000E-9	0.013453
4.600000E-9	0.014992
4.650000E-9	0.016719
4.700000E-9	0.018445
4.750000E-9	0.020414
4.800000E-9	0.022430
4.850000E-9	0.024625
4.900000E-9	0.026945
4.950000E-9	0.029219
5.000000E-9	0.031438
5.050000E-9	0.033961
5.100000E-9	0.036398
5.150000E-9	0.038781
5.200000E-9	0.040875
5.250000E-9	0.042875
5.300000E-9	0.044305
5.350000E-9	0.045359
5.400000E-9	0.046367
5.450000E-9	0.047063
5.500000E-9	0.047641
5.550000E-9	0.047805
5.600000E-9	0.047836
