LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	.
Multi_Headings	No
X_Columns	Multi
Time_Pref	Relative
Operator	TG lab
Date	2015/03/06
Time	16:55:14.4075174331665039063
***End_of_Header***	
	
Channels	1	
Samples	1000	
Date	1903/12/31	
Time	19:00:00	
X_Dimension	Time	
X0	0.0000000000000000E+0	
Delta_X	5.000000E-11	
***End_of_Header***		
X_Value	Untitled	Comment
0.000000	0.002555
5.000000E-11	0.002527
1.000000E-10	0.002511
1.500000E-10	0.002552
2.000000E-10	0.002584
2.500000E-10	0.002514
3.000000E-10	0.002595
3.500000E-10	0.002633
4.000000E-10	0.002623
4.500000E-10	0.002697
5.000000E-10	0.002686
5.500000E-10	0.002706
6.000000E-10	0.002623
6.500000E-10	0.002566
7.000000E-10	0.002556
7.500000E-10	0.002519
8.000000E-10	0.002531
8.500000E-10	0.002547
9.000000E-10	0.002492
9.500000E-10	0.002489
1.000000E-9	0.002541
1.050000E-9	0.002627
1.100000E-9	0.002678
1.150000E-9	0.002739
1.200000E-9	0.002756
1.250000E-9	0.002795
1.300000E-9	0.002731
1.350000E-9	0.002713
1.400000E-9	0.002719
1.450000E-9	0.002667
1.500000E-9	0.002606
1.550000E-9	0.002578
1.600000E-9	0.002594
1.650000E-9	0.002611
1.700000E-9	0.002616
1.750000E-9	0.002681
1.800000E-9	0.002680
1.850000E-9	0.002697
1.900000E-9	0.002628
1.950000E-9	0.002584
2.000000E-9	0.002580
2.050000E-9	0.002514
2.100000E-9	0.002458
2.150000E-9	0.002378
2.200000E-9	0.002427
2.250000E-9	0.002428
2.300000E-9	0.002498
2.350000E-9	0.002622
2.400000E-9	0.002656
2.450000E-9	0.002673
2.500000E-9	0.002730
2.550000E-9	0.002747
2.600000E-9	0.002744
2.650000E-9	0.002672
2.700000E-9	0.002698
2.750000E-9	0.002659
2.800000E-9	0.002694
2.850000E-9	0.002719
2.900000E-9	0.002833
2.950000E-9	0.002892
3.000000E-9	0.002941
3.050000E-9	0.003044
3.100000E-9	0.003131
3.150000E-9	0.003253
3.200000E-9	0.003422
3.250000E-9	0.003555
3.300000E-9	0.003719
3.350000E-9	0.003903
3.400000E-9	0.004122
3.450000E-9	0.004455
3.500000E-9	0.004628
3.550000E-9	0.004962
3.600000E-9	0.005133
3.650000E-9	0.005375
3.700000E-9	0.005375
3.750000E-9	0.005258
3.800000E-9	0.004880
3.850000E-9	0.004234
3.900000E-9	0.003256
3.950000E-9	0.001823
4.000000E-9	4.843750E-5
4.050000E-9	-0.002009
4.100000E-9	-0.004397
4.150000E-9	-0.006916
4.200000E-9	-0.009547
4.250000E-9	-0.012011
4.300000E-9	-0.014228
4.350000E-9	-0.015980
4.400000E-9	-0.017172
4.450000E-9	-0.017716
4.500000E-9	-0.017644
4.550000E-9	-0.016889
4.600000E-9	-0.015728
4.650000E-9	-0.014241
4.700000E-9	-0.012611
4.750000E-9	-0.011078
4.800000E-9	-0.009800
4.850000E-9	-0.008873
4.900000E-9	-0.008427
4.950000E-9	-0.008283
5.000000E-9	-0.008547
5.050000E-9	-0.008936
5.100000E-9	-0.009320
5.150000E-9	-0.009516
5.200000E-9	-0.009525
5.250000E-9	-0.009177
5.300000E-9	-0.008536
5.350000E-9	-0.007575
5.400000E-9	-0.006427
5.450000E-9	-0.005205
