LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	.
Multi_Headings	No
X_Columns	Multi
Time_Pref	Relative
Operator	TG lab
Date	2015/03/06
Time	18:02:45.2902150154113769531
***End_of_Header***	
	
Channels	1	
Samples	2000	
Date	1903/12/31	
Time	19:00:00	
X_Dimension	Time	
X0	0.0000000000000000E+0	
Delta_X	5.000000E-11	
***End_of_Header***		
X_Value	Untitled	Comment
0.000000	0.002820
5.000000E-11	0.002758
1.000000E-10	0.002711
1.500000E-10	0.002953
2.000000E-10	0.002898
2.500000E-10	0.002898
3.000000E-10	0.002641
3.500000E-10	0.002523
4.000000E-10	0.002398
4.500000E-10	0.002695
5.000000E-10	0.002758
5.500000E-10	0.002727
6.000000E-10	0.002992
6.500000E-10	0.003000
7.000000E-10	0.003172
7.500000E-10	0.003242
8.000000E-10	0.003109
8.500000E-10	0.003156
9.000000E-10	0.002984
9.500000E-10	0.002961
1.000000E-9	0.003086
1.050000E-9	0.002984
1.100000E-9	0.003047
1.150000E-9	0.002898
1.200000E-9	0.002867
1.250000E-9	0.003094
1.300000E-9	0.003336
1.350000E-9	0.003281
1.400000E-9	0.003352
1.450000E-9	0.003445
1.500000E-9	0.003492
1.550000E-9	0.003625
1.600000E-9	0.003742
1.650000E-9	0.003977
1.700000E-9	0.004047
1.750000E-9	0.004133
1.800000E-9	0.003852
1.850000E-9	0.003758
1.900000E-9	0.003844
1.950000E-9	0.003883
2.000000E-9	0.003828
2.050000E-9	0.003641
2.100000E-9	0.003414
2.150000E-9	0.003531
2.200000E-9	0.003328
2.250000E-9	0.003414
2.300000E-9	0.003406
2.350000E-9	0.003547
2.400000E-9	0.003688
2.450000E-9	0.003625
2.500000E-9	0.003625
2.550000E-9	0.003969
2.600000E-9	0.003883
2.650000E-9	0.003836
2.700000E-9	0.004008
2.750000E-9	0.003938
2.800000E-9	0.003672
2.850000E-9	0.004141
2.900000E-9	0.003977
2.950000E-9	0.004047
3.000000E-9	0.003695
3.050000E-9	0.003938
3.100000E-9	0.004078
3.150000E-9	0.004063
3.200000E-9	0.004102
3.250000E-9	0.004008
3.300000E-9	0.004039
3.350000E-9	0.004250
3.400000E-9	0.004242
3.450000E-9	0.004336
3.500000E-9	0.004453
3.550000E-9	0.004375
3.600000E-9	0.004383
3.650000E-9	0.004578
3.700000E-9	0.004656
3.750000E-9	0.004750
3.800000E-9	0.004898
3.850000E-9	0.004930
3.900000E-9	0.005195
3.950000E-9	0.005422
4.000000E-9	0.005805
4.050000E-9	0.005711
4.100000E-9	0.005859
4.150000E-9	0.006344
4.200000E-9	0.006641
4.250000E-9	0.006977
4.300000E-9	0.007445
4.350000E-9	0.008195
4.400000E-9	0.009070
4.450000E-9	0.009875
4.500000E-9	0.011102
4.550000E-9	0.012289
4.600000E-9	0.013891
4.650000E-9	0.015500
4.700000E-9	0.017094
4.750000E-9	0.018422
4.800000E-9	0.019938
4.850000E-9	0.021539
4.900000E-9	0.022875
4.950000E-9	0.024555
5.000000E-9	0.026195
5.050000E-9	0.028117
5.100000E-9	0.030219
5.150000E-9	0.032398
5.200000E-9	0.034648
5.250000E-9	0.036906
5.300000E-9	0.039055
5.350000E-9	0.041008
5.400000E-9	0.042750
5.450000E-9	0.044523
5.500000E-9	0.045766
5.550000E-9	0.046586
5.600000E-9	0.047141
