LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	.
Multi_Headings	No
X_Columns	Multi
Time_Pref	Relative
Operator	TG lab
Date	2015/03/06
Time	17:10:19.7232985496520996094
***End_of_Header***	
	
Channels	1	
Samples	1000	
Date	1903/12/31	
Time	19:00:00	
X_Dimension	Time	
X0	0.0000000000000000E+0	
Delta_X	5.000000E-11	
***End_of_Header***		
X_Value	Untitled	Comment
0.000000	0.002281
5.000000E-11	0.002297
1.000000E-10	0.002378
1.500000E-10	0.002459
2.000000E-10	0.002425
2.500000E-10	0.002528
3.000000E-10	0.002528
3.500000E-10	0.002494
4.000000E-10	0.002391
4.500000E-10	0.002587
5.000000E-10	0.002522
5.500000E-10	0.002506
6.000000E-10	0.002500
6.500000E-10	0.002484
7.000000E-10	0.002459
7.500000E-10	0.002503
8.000000E-10	0.002606
8.500000E-10	0.002641
9.000000E-10	0.002650
9.500000E-10	0.002719
1.000000E-9	0.002672
1.050000E-9	0.002691
1.100000E-9	0.002737
1.150000E-9	0.002803
1.200000E-9	0.002706
1.250000E-9	0.002850
1.300000E-9	0.002844
1.350000E-9	0.002775
1.400000E-9	0.002850
1.450000E-9	0.002809
1.500000E-9	0.002788
1.550000E-9	0.002819
1.600000E-9	0.002744
1.650000E-9	0.002756
1.700000E-9	0.002728
1.750000E-9	0.002809
1.800000E-9	0.002825
1.850000E-9	0.002831
1.900000E-9	0.002794
1.950000E-9	0.002766
2.000000E-9	0.002669
2.050000E-9	0.002734
2.100000E-9	0.002684
2.150000E-9	0.002572
2.200000E-9	0.002544
2.250000E-9	0.002647
2.300000E-9	0.002741
2.350000E-9	0.002788
2.400000E-9	0.002706
2.450000E-9	0.002822
2.500000E-9	0.002891
2.550000E-9	0.002966
2.600000E-9	0.003053
2.650000E-9	0.003119
2.700000E-9	0.003206
2.750000E-9	0.003228
2.800000E-9	0.003356
2.850000E-9	0.003503
2.900000E-9	0.003678
2.950000E-9	0.004000
3.000000E-9	0.004097
3.050000E-9	0.004222
3.100000E-9	0.004372
3.150000E-9	0.004653
3.200000E-9	0.004841
3.250000E-9	0.005259
3.300000E-9	0.005669
3.350000E-9	0.006153
3.400000E-9	0.006666
3.450000E-9	0.007516
3.500000E-9	0.008488
3.550000E-9	0.009684
3.600000E-9	0.010784
3.650000E-9	0.012112
3.700000E-9	0.013394
3.750000E-9	0.014563
3.800000E-9	0.015672
3.850000E-9	0.016766
3.900000E-9	0.017897
3.950000E-9	0.018931
4.000000E-9	0.019938
4.050000E-9	0.021169
4.100000E-9	0.022425
4.150000E-9	0.023706
4.200000E-9	0.024847
4.250000E-9	0.025925
4.300000E-9	0.026956
4.350000E-9	0.027491
4.400000E-9	0.027750
4.450000E-9	0.027584
4.500000E-9	0.026688
4.550000E-9	0.025416
4.600000E-9	0.023594
4.650000E-9	0.021816
4.700000E-9	0.019806
4.750000E-9	0.017994
4.800000E-9	0.016550
4.850000E-9	0.015347
4.900000E-9	0.014566
4.950000E-9	0.014250
5.000000E-9	0.014169
5.050000E-9	0.014431
5.100000E-9	0.014569
5.150000E-9	0.014894
5.200000E-9	0.014859
5.250000E-9	0.014550
5.300000E-9	0.013831
5.350000E-9	0.012878
5.400000E-9	0.011687
5.450000E-9	0.010456
5.500000E-9	0.009406
5.550000E-9	0.008553
5.600000E-9	0.007794
