LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	.
Multi_Headings	No
X_Columns	Multi
Time_Pref	Relative
Operator	TG lab
Date	2015/03/06
Time	17:40:06.78851318359375
***End_of_Header***	
	
Channels	1	
Samples	2000	
Date	2015/03/06	
Time	17:40:06.78851318359375	
X_Dimension	Time	
X0	0.0000000000000000E+0	
Delta_X	5.000000E-11	
***End_of_Header***		
X_Value	Untitled	Comment
0.000000	0.002938
5.000000E-11	0.002859
1.000000E-10	0.002914
1.500000E-10	0.003125
2.000000E-10	0.002977
2.500000E-10	0.002852
3.000000E-10	0.002688
3.500000E-10	0.003047
4.000000E-10	0.002891
4.500000E-10	0.002727
5.000000E-10	0.002594
5.500000E-10	0.002641
6.000000E-10	0.002734
6.500000E-10	0.002898
7.000000E-10	0.002836
7.500000E-10	0.003008
8.000000E-10	0.002820
8.500000E-10	0.003227
9.000000E-10	0.003102
9.500000E-10	0.003398
1.000000E-9	0.003414
1.050000E-9	0.003242
1.100000E-9	0.003164
1.150000E-9	0.003055
1.200000E-9	0.002797
1.250000E-9	0.003055
1.300000E-9	0.002938
1.350000E-9	0.003047
1.400000E-9	0.002711
1.450000E-9	0.002906
1.500000E-9	0.002742
1.550000E-9	0.002781
1.600000E-9	0.002844
1.650000E-9	0.002695
1.700000E-9	0.002789
1.750000E-9	0.003055
1.800000E-9	0.002984
1.850000E-9	0.003281
1.900000E-9	0.003344
1.950000E-9	0.003477
2.000000E-9	0.003516
2.050000E-9	0.003391
2.100000E-9	0.003703
2.150000E-9	0.003742
2.200000E-9	0.003672
2.250000E-9	0.003695
2.300000E-9	0.003680
2.350000E-9	0.003625
2.400000E-9	0.003695
2.450000E-9	0.003633
2.500000E-9	0.003906
2.550000E-9	0.003969
2.600000E-9	0.003875
2.650000E-9	0.004141
2.700000E-9	0.004305
2.750000E-9	0.004234
2.800000E-9	0.004391
2.850000E-9	0.004320
2.900000E-9	0.004023
2.950000E-9	0.004047
3.000000E-9	0.003891
3.050000E-9	0.003898
3.100000E-9	0.003812
3.150000E-9	0.003922
3.200000E-9	0.003758
3.250000E-9	0.003836
3.300000E-9	0.003820
3.350000E-9	0.003867
3.400000E-9	0.004055
3.450000E-9	0.004203
3.500000E-9	0.004133
3.550000E-9	0.004461
3.600000E-9	0.004625
3.650000E-9	0.004844
3.700000E-9	0.004789
3.750000E-9	0.004687
3.800000E-9	0.004875
3.850000E-9	0.005117
3.900000E-9	0.005031
3.950000E-9	0.005492
4.000000E-9	0.005625
4.050000E-9	0.005836
4.100000E-9	0.006344
4.150000E-9	0.006820
4.200000E-9	0.007039
4.250000E-9	0.007828
4.300000E-9	0.008352
4.350000E-9	0.009305
4.400000E-9	0.010016
4.450000E-9	0.011148
4.500000E-9	0.012078
4.550000E-9	0.013750
4.600000E-9	0.015273
4.650000E-9	0.017234
4.700000E-9	0.019094
4.750000E-9	0.021086
4.800000E-9	0.023211
4.850000E-9	0.025375
4.900000E-9	0.027500
4.950000E-9	0.029664
5.000000E-9	0.031930
5.050000E-9	0.034297
5.100000E-9	0.036258
5.150000E-9	0.038586
5.200000E-9	0.040125
5.250000E-9	0.041859
5.300000E-9	0.043109
5.350000E-9	0.044125
5.400000E-9	0.044719
5.450000E-9	0.045422
5.500000E-9	0.045617
5.550000E-9	0.045672
5.600000E-9	0.045875
