LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	.
Multi_Headings	No
X_Columns	Multi
Time_Pref	Relative
Operator	TG lab
Date	2015/03/06
Time	17:44:30.9556226730346679688
***End_of_Header***	
	
Channels	1	
Samples	2000	
Date	1903/12/31	
Time	19:00:00	
X_Dimension	Time	
X0	0.0000000000000000E+0	
Delta_X	5.000000E-11	
***End_of_Header***		
X_Value	Untitled	Comment
0.000000	0.002300
5.000000E-11	0.002372
1.000000E-10	0.002319
1.500000E-10	0.002378
2.000000E-10	0.002347
2.500000E-10	0.002563
3.000000E-10	0.002463
3.500000E-10	0.002444
4.000000E-10	0.002353
4.500000E-10	0.002422
5.000000E-10	0.002328
5.500000E-10	0.002319
6.000000E-10	0.002213
6.500000E-10	0.002291
7.000000E-10	0.002150
7.500000E-10	0.002288
8.000000E-10	0.002197
8.500000E-10	0.002297
9.000000E-10	0.002175
9.500000E-10	0.002194
1.000000E-9	0.002128
1.050000E-9	0.002153
1.100000E-9	0.002100
1.150000E-9	0.002059
1.200000E-9	0.001919
1.250000E-9	0.001869
1.300000E-9	0.001759
1.350000E-9	0.001828
1.400000E-9	0.001719
1.450000E-9	0.001769
1.500000E-9	0.001781
1.550000E-9	0.001875
1.600000E-9	0.001834
1.650000E-9	0.001922
1.700000E-9	0.001919
1.750000E-9	0.001991
1.800000E-9	0.002041
1.850000E-9	0.002056
1.900000E-9	0.001953
1.950000E-9	0.001966
2.000000E-9	0.001844
2.050000E-9	0.001913
2.100000E-9	0.001819
2.150000E-9	0.001794
2.200000E-9	0.001594
2.250000E-9	0.001653
2.300000E-9	0.001447
2.350000E-9	0.001566
2.400000E-9	0.001612
2.450000E-9	0.001638
2.500000E-9	0.001663
2.550000E-9	0.001738
2.600000E-9	0.001653
2.650000E-9	0.001834
2.700000E-9	0.001616
2.750000E-9	0.001631
2.800000E-9	0.001625
2.850000E-9	0.001578
2.900000E-9	0.001431
2.950000E-9	0.001334
3.000000E-9	0.001356
3.050000E-9	0.001472
3.100000E-9	0.001297
3.150000E-9	0.001347
3.200000E-9	0.001350
3.250000E-9	0.001322
3.300000E-9	0.001263
3.350000E-9	0.001269
3.400000E-9	0.001238
3.450000E-9	0.001281
3.500000E-9	0.001263
3.550000E-9	0.001241
3.600000E-9	0.001138
3.650000E-9	0.001169
3.700000E-9	0.001203
3.750000E-9	0.001284
3.800000E-9	0.001259
3.850000E-9	0.001356
3.900000E-9	0.001419
3.950000E-9	0.001541
4.000000E-9	0.001544
4.050000E-9	0.001647
4.100000E-9	0.001628
4.150000E-9	0.001794
4.200000E-9	0.001772
4.250000E-9	0.002041
4.300000E-9	0.002041
4.350000E-9	0.002034
4.400000E-9	0.002075
4.450000E-9	0.002353
4.500000E-9	0.002619
4.550000E-9	0.002803
4.600000E-9	0.002825
4.650000E-9	0.002922
4.700000E-9	0.002731
4.750000E-9	0.002328
4.800000E-9	0.001288
4.850000E-9	-3.750000E-5
4.900000E-9	-0.001937
4.950000E-9	-0.004306
5.000000E-9	-0.007200
5.050000E-9	-0.010525
5.100000E-9	-0.014013
5.150000E-9	-0.017644
5.200000E-9	-0.021350
5.250000E-9	-0.024841
5.300000E-9	-0.028178
5.350000E-9	-0.030869
5.400000E-9	-0.033366
5.450000E-9	-0.035203
5.500000E-9	-0.036722
5.550000E-9	-0.037881
