LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	.
Multi_Headings	No
X_Columns	Multi
Time_Pref	Relative
Operator	TG lab
Date	2015/03/06
Time	17:47:17.7841644287109375
***End_of_Header***	
	
Channels	1	
Samples	2000	
Date	1903/12/31	
Time	19:00:00	
X_Dimension	Time	
X0	0.0000000000000000E+0	
Delta_X	5.000000E-11	
***End_of_Header***		
X_Value	Untitled	Comment
0.000000	0.002477
5.000000E-11	0.002531
1.000000E-10	0.002508
1.500000E-10	0.002602
2.000000E-10	0.002547
2.500000E-10	0.002586
3.000000E-10	0.002773
3.500000E-10	0.002820
4.000000E-10	0.002539
4.500000E-10	0.002570
5.000000E-10	0.002375
5.500000E-10	0.002727
6.000000E-10	0.002547
6.500000E-10	0.002836
7.000000E-10	0.002844
7.500000E-10	0.002766
8.000000E-10	0.002711
8.500000E-10	0.002695
9.000000E-10	0.002914
9.500000E-10	0.003086
1.000000E-9	0.002852
1.050000E-9	0.002984
1.100000E-9	0.002867
1.150000E-9	0.002773
1.200000E-9	0.003078
1.250000E-9	0.003188
1.300000E-9	0.002906
1.350000E-9	0.003039
1.400000E-9	0.003070
1.450000E-9	0.003484
1.500000E-9	0.003406
1.550000E-9	0.003484
1.600000E-9	0.003547
1.650000E-9	0.003625
1.700000E-9	0.003438
1.750000E-9	0.003594
1.800000E-9	0.003633
1.850000E-9	0.003609
1.900000E-9	0.003445
1.950000E-9	0.003758
2.000000E-9	0.003711
2.050000E-9	0.003867
2.100000E-9	0.003703
2.150000E-9	0.003789
2.200000E-9	0.003641
2.250000E-9	0.003648
2.300000E-9	0.003547
2.350000E-9	0.003719
2.400000E-9	0.003539
2.450000E-9	0.003711
2.500000E-9	0.003664
2.550000E-9	0.003828
2.600000E-9	0.003773
2.650000E-9	0.003953
2.700000E-9	0.003695
2.750000E-9	0.003852
2.800000E-9	0.003656
2.850000E-9	0.003852
2.900000E-9	0.003547
2.950000E-9	0.003820
3.000000E-9	0.003609
3.050000E-9	0.003680
3.100000E-9	0.003648
3.150000E-9	0.003695
3.200000E-9	0.003633
3.250000E-9	0.003789
3.300000E-9	0.003727
3.350000E-9	0.003805
3.400000E-9	0.003875
3.450000E-9	0.004195
3.500000E-9	0.004195
3.550000E-9	0.004484
3.600000E-9	0.004383
3.650000E-9	0.004430
3.700000E-9	0.004297
3.750000E-9	0.004664
3.800000E-9	0.004773
3.850000E-9	0.005117
3.900000E-9	0.004984
3.950000E-9	0.005414
4.000000E-9	0.005422
4.050000E-9	0.005586
4.100000E-9	0.005766
4.150000E-9	0.006305
4.200000E-9	0.006500
4.250000E-9	0.007250
4.300000E-9	0.007625
4.350000E-9	0.008258
4.400000E-9	0.009031
4.450000E-9	0.010125
4.500000E-9	0.011289
4.550000E-9	0.012742
4.600000E-9	0.014125
4.650000E-9	0.015750
4.700000E-9	0.017344
4.750000E-9	0.019164
4.800000E-9	0.020516
4.850000E-9	0.022000
4.900000E-9	0.023437
4.950000E-9	0.025273
5.000000E-9	0.026992
5.050000E-9	0.029008
5.100000E-9	0.031211
5.150000E-9	0.033438
5.200000E-9	0.036086
5.250000E-9	0.038578
5.300000E-9	0.040961
5.350000E-9	0.043703
5.400000E-9	0.045727
5.450000E-9	0.047711
5.500000E-9	0.049211
5.550000E-9	0.050336
5.600000E-9	0.050836
