# Fix print output for fix 2
1.71180272938407   -1.08660918165112   -18.3124012260987  -18.447231538439   -1.27080310647964   -19.2142665378218 2.11415613560329   -1.13027459083988   -9.37638807086164 -18.2890615101477   -1.31222623569405   -9.65085993930515 0   0   0 -1.30020301860225   -1.10833300167649   -40.4868503549383
1.69029927816325   -1.14540941878641   -18.259366801116  -18.4237197255174   -1.30084913127056   -19.1832274442119 2.08235834763566   -1.18798904973064   -9.29964755199618 -18.1852723834758   -1.3043873421299   -9.5799617924967 0   0   0 -1.33437295753453   -1.11518539975736   -40.488706791154
1.7377662893934   -1.14578511986228   -18.1741676974268  -18.4626817561394   -1.25590188524853   -19.1129770755459 2.1192140622275   -1.24356740797418   -9.1499125317538 -18.2452446209722   -1.30262472575195   -9.48481338555309 0   0   0 -1.36854289646681   -1.12203779783822   -40.4905632273696
1.65571849275958   -1.10217616195603   -18.1223171894586  -18.4823490320234   -1.29134187177155   -19.0799469119794 1.9856268174262   -1.18537789522863   -9.07032419358975 -18.2809368999021   -1.3991742116592   -9.52066730763118 0   0   0 -1.40271283539909   -1.12889019591909   -40.4924196635853
1.63059101616891   -1.05855220181585   -18.1136802903903  -18.4152382625548   -1.31783820381447   -19.0681822343577 1.9650675636049   -1.09500032067101   -9.1133964949501 -18.2381543387359   -1.48905930651497   -9.49730590564909 0   0   0 -1.43688277433137   -1.13574259399995   -40.4942760998009
1.63563380663825   -1.06076758180077   -18.1173661181122  -18.4796295588335   -1.28919999846238   -19.0296373826836 1.89806283657141   -1.03796952977759   -9.10037405818806 -18.3275642641259   -1.42968340912931   -9.48880547896615 0   0   0 -1.47105271326366   -1.14259499208081   -40.4961325360165
1.57795613207797   -1.16548440351897   -18.0940345711879  -18.5460208555221   -1.29082562949882   -19.031595955196 1.88948739824508   -1.15847715631327   -9.11386786971692 -18.3985793762164   -1.36313568351344   -9.45157836814967 0   0   0 -1.50522265219593   -1.14944739016168   -40.4979889722322
1.51684995839474   -1.10970250074785   -18.157789949575  -18.4964203077417   -1.23908081212929   -19.0281873496693 1.79627711063799   -1.18602198186447   -9.22254560588234 -18.355271718021   -1.23099590872329   -9.38056738865751 0   0   0 -1.53939259112822   -1.15629978824254   -40.4998454084478
1.50389902933909   -1.0476208616941   -18.2226653636243  -18.6046919001409   -1.21112962850088   -19.088614540457 1.7962803887505   -1.1285337230447   -9.21787334123942 -18.399192617927   -1.18664365123338   -9.43922131825048 0   0   0 -1.57356253006049   -1.16315218632341   -40.5017018446634
1.49935804796261   -1.08988911621476   -18.241642872365  -18.6359427481044   -1.27084223905116   -19.0701354187803 1.86382550759506   -1.11744962810471   -9.28015977868054 -18.4234453695633   -1.31541123672434   -9.53614772955674 0   0   0 -1.60773246899278   -1.17000458440427   -40.5035582808791
1.36546268783795   -1.02163532577403   -18.3423217618114  -18.6938239108696   -1.22299535967021   -19.1064506932905 1.71372563007862   -1.00377321356472   -9.41813607772999 -18.546216578123   -1.38222264538074   -9.57495440432779 0   0   0 -1.64190240792506   -1.17685698248514   -40.5054147170947
