Study Name	Al_Orientation
Sample Name	SC_111
Run Name	35_deg
Operator	Cody
Date	6/25/2015
Time	13:51
Sign	NEG
Gratign Spacing	05.50um
Channel	3
Number Traces	5000
Files in Batch	3
Batch Number	1
dt	50.000001E-12
	
Time	Amplitude
0.000000E+0	6.483135E-6
5.000000E-11	1.349073E-5
1.000000E-10	1.082145E-5
1.500000E-10	1.671694E-5
2.000000E-10	3.663453E-5
2.500000E-10	5.170384E-5
3.000000E-10	5.025577E-5
3.500000E-10	4.424186E-5
4.000000E-10	4.855981E-5
4.500000E-10	5.822253E-5
5.000000E-10	6.474399E-5
5.500000E-10	7.233372E-5
6.000000E-10	7.929333E-5
6.500000E-10	7.896463E-5
7.000000E-10	7.677147E-5
7.500000E-10	7.512074E-5
8.000000E-10	6.251355E-5
8.500000E-10	4.509433E-5
9.000000E-10	4.529839E-5
9.500000E-10	5.028409E-5
1.000000E-9	3.422800E-5
1.050000E-9	1.132417E-5
1.100000E-9	-1.536451E-7
1.150000E-9	-1.007153E-5
1.200000E-9	-2.369761E-5
1.250000E-9	-3.407055E-5
1.300000E-9	-4.380751E-5
1.350000E-9	-5.203357E-5
1.400000E-9	-4.762758E-5
1.450000E-9	-3.870856E-5
1.500000E-9	-3.604066E-5
1.550000E-9	-2.976158E-5
1.600000E-9	-2.170540E-5
1.650000E-9	-1.682950E-5
1.700000E-9	-5.296096E-6
1.750000E-9	2.354396E-6
1.800000E-9	-2.321595E-6
1.850000E-9	6.026688E-6
1.900000E-9	2.208140E-5
1.950000E-9	1.487630E-5
2.000000E-9	7.010707E-6
2.050000E-9	2.056497E-5
2.100000E-9	2.578545E-5
2.150000E-9	1.763639E-5
2.200000E-9	1.822301E-5
2.250000E-9	2.078249E-5
2.300000E-9	1.497747E-5
2.350000E-9	1.144605E-5
2.400000E-9	1.519913E-5
2.450000E-9	1.814049E-5
2.500000E-9	1.856586E-5
2.550000E-9	2.122133E-5
2.600000E-9	2.386575E-5
2.650000E-9	2.271600E-5
2.700000E-9	2.634514E-5
2.750000E-9	3.888880E-5
2.800000E-9	4.671779E-5
2.850000E-9	4.738313E-5
2.900000E-9	5.004585E-5
2.950000E-9	4.955695E-5
3.000000E-9	4.237395E-5
3.050000E-9	4.003406E-5
3.100000E-9	4.645332E-5
3.150000E-9	4.640049E-5
3.200000E-9	2.569292E-5
3.250000E-9	-2.938248E-7
3.300000E-9	-3.668148E-6
3.350000E-9	4.601759E-6
3.400000E-9	-1.560275E-6
3.450000E-9	-1.394235E-5
3.500000E-9	-1.948117E-5
3.550000E-9	-2.133147E-5
3.600000E-9	-1.968591E-5
3.650000E-9	-1.732496E-5
3.700000E-9	-2.185939E-5
3.750000E-9	-2.771551E-5
3.800000E-9	-2.556793E-5
3.850000E-9	-2.469198E-5
3.900000E-9	-3.493891E-5
3.950000E-9	-5.015530E-5
4.000000E-9	-6.293927E-5
4.050000E-9	-6.734733E-5
4.100000E-9	-5.938161E-5
4.150000E-9	-4.885536E-5
4.200000E-9	-4.578418E-5
4.250000E-9	-4.247166E-5
4.300000E-9	-3.813093E-5
4.350000E-9	-4.190128E-5
4.400000E-9	-4.225103E-5
4.450000E-9	-3.131841E-5
4.500000E-9	-2.177549E-5
4.550000E-9	-1.587862E-5
4.600000E-9	-1.236274E-5
4.650000E-9	-1.429521E-5
4.700000E-9	-1.248013E-5
4.750000E-9	-6.706870E-6
4.800000E-9	-1.261686E-5
4.850000E-9	-2.374802E-5
4.900000E-9	-2.246810E-5
4.950000E-9	-1.995799E-5
5.000000E-9	-3.121931E-5
5.050000E-9	-4.314805E-5
5.100000E-9	-4.146624E-5
5.150000E-9	-3.769520E-5
5.200000E-9	-4.268124E-5
5.250000E-9	-4.320502E-5
5.300000E-9	-3.486226E-5
5.350000E-9	-3.067897E-5
5.400000E-9	-2.868538E-5
5.450000E-9	-2.124550E-5
5.500000E-9	-1.215419E-5
5.550000E-9	-5.333731E-6
5.600000E-9	-4.879356E-6
5.650000E-9	-4.870724E-6
5.700000E-9	8.561315E-6
5.750000E-9	2.696317E-5
5.800000E-9	3.575823E-5
5.850000E-9	3.842855E-5
5.900000E-9	3.904796E-5
5.950000E-9	4.119382E-5
6.000000E-9	4.805123E-5
6.050000E-9	4.997852E-5
