Study Name	Al_Orientation
Sample Name	SC_111
Run Name	10_deg
Operator	Cody
Date	6/24/2015
Time	13:20
Sign	NEG
Gratign Spacing	05.50um
Channel	3
Number Traces	5000
Files in Batch	3
Batch Number	3
dt	50.000001E-12
	
Time	Amplitude
0.000000E+0	2.308648E-5
5.000000E-11	2.447792E-5
1.000000E-10	3.092998E-5
1.500000E-10	2.565529E-5
2.000000E-10	2.152413E-5
2.500000E-10	3.492786E-5
3.000000E-10	5.048538E-5
3.500000E-10	4.935531E-5
4.000000E-10	4.559359E-5
4.500000E-10	5.781581E-5
5.000000E-10	6.773023E-5
5.500000E-10	5.371055E-5
6.000000E-10	2.995424E-5
6.500000E-10	1.722310E-5
7.000000E-10	1.744477E-5
7.500000E-10	1.713092E-5
8.000000E-10	4.404955E-6
8.500000E-10	-5.382759E-6
9.000000E-10	1.185657E-6
9.500000E-10	6.108517E-6
1.000000E-9	8.927301E-6
1.050000E-9	3.110019E-5
1.100000E-9	5.801675E-5
1.150000E-9	7.097163E-5
1.200000E-9	8.715789E-5
1.250000E-9	1.066650E-4
1.300000E-9	1.150785E-4
1.350000E-9	1.227835E-4
1.400000E-9	1.316017E-4
1.450000E-9	1.278890E-4
1.500000E-9	1.163177E-4
1.550000E-9	1.087600E-4
1.600000E-9	1.033214E-4
1.650000E-9	9.376601E-5
1.700000E-9	8.219325E-5
1.750000E-9	7.453240E-5
1.800000E-9	6.660017E-5
1.850000E-9	5.227526E-5
1.900000E-9	4.272854E-5
1.950000E-9	4.396185E-5
2.000000E-9	4.484608E-5
2.050000E-9	5.140103E-5
2.100000E-9	7.002455E-5
2.150000E-9	8.127449E-5
2.200000E-9	8.241250E-5
2.250000E-9	8.961793E-5
2.300000E-9	9.623780E-5
2.350000E-9	9.866953E-5
2.400000E-9	1.120080E-4
2.450000E-9	1.241729E-4
2.500000E-9	1.192897E-4
2.550000E-9	1.220657E-4
2.600000E-9	1.369986E-4
2.650000E-9	1.318500E-4
2.700000E-9	1.155798E-4
2.750000E-9	1.195211E-4
2.800000E-9	1.295508E-4
2.850000E-9	1.206242E-4
2.900000E-9	1.028829E-4
2.950000E-9	9.680749E-5
3.000000E-9	1.044090E-4
3.050000E-9	1.032913E-4
3.100000E-9	7.867391E-5
3.150000E-9	5.674547E-5
3.200000E-9	5.207086E-5
3.250000E-9	4.089309E-5
3.300000E-9	2.021763E-5
3.350000E-9	5.413834E-6
3.400000E-9	-4.883499E-6
3.450000E-9	-1.227746E-5
3.500000E-9	-1.965864E-5
