Study Name	Al_Orientation
Sample Name	SC_111
Run Name	5_deg
Operator	Cody
Date	6/24/2015
Time	12:28
Sign	POS
Gratign Spacing	05.50um
Channel	3
Number Traces	5000
Files in Batch	3
Batch Number	2
dt	50.000001E-12
	
Time	Amplitude
0.000000E+0	1.334841E-4
5.000000E-11	1.141169E-4
1.000000E-10	1.054006E-4
1.500000E-10	9.957483E-5
2.000000E-10	8.528445E-5
2.500000E-10	6.836173E-5
3.000000E-10	5.218756E-5
3.500000E-10	3.531698E-5
4.000000E-10	2.289209E-5
4.500000E-10	1.691340E-5
5.000000E-10	1.003320E-5
5.500000E-10	5.159370E-6
6.000000E-10	8.458079E-6
6.500000E-10	1.712194E-5
7.000000E-10	2.653538E-5
7.500000E-10	2.665174E-5
8.000000E-10	2.038647E-5
8.500000E-10	2.728427E-5
9.000000E-10	4.542683E-5
9.500000E-10	5.834580E-5
1.000000E-9	6.374547E-5
1.050000E-9	6.340642E-5
1.100000E-9	5.965506E-5
1.150000E-9	6.035216E-5
1.200000E-9	6.083036E-5
1.250000E-9	5.072948E-5
1.300000E-9	3.780672E-5
1.350000E-9	2.985964E-5
1.400000E-9	2.375941E-5
1.450000E-9	1.921531E-5
1.500000E-9	1.569528E-5
1.550000E-9	1.588173E-5
1.600000E-9	2.215736E-5
1.650000E-9	2.488154E-5
1.700000E-9	2.157281E-5
1.750000E-9	2.021452E-5
1.800000E-9	2.071171E-5
1.850000E-9	2.119509E-5
1.900000E-9	1.957681E-5
1.950000E-9	1.156447E-5
2.000000E-9	4.881772E-6
2.050000E-9	9.107877E-6
2.100000E-9	1.656018E-5
2.150000E-9	1.637132E-5
2.200000E-9	1.339924E-5
2.250000E-9	1.665548E-5
2.300000E-9	1.844053E-5
2.350000E-9	1.445197E-5
2.400000E-9	1.515114E-5
2.450000E-9	1.542943E-5
2.500000E-9	1.024692E-5
2.550000E-9	1.361158E-5
2.600000E-9	1.669622E-5
2.650000E-9	6.529746E-6
2.700000E-9	1.091951E-5
2.750000E-9	3.512915E-5
2.800000E-9	4.146693E-5
2.850000E-9	3.234662E-5
2.900000E-9	3.399701E-5
2.950000E-9	3.738618E-5
3.000000E-9	3.765169E-5
3.050000E-9	4.321365E-5
3.100000E-9	4.517202E-5
3.150000E-9	4.379819E-5
3.200000E-9	5.024956E-5
3.250000E-9	5.198420E-5
3.300000E-9	3.509497E-5
3.350000E-9	2.157316E-5
3.400000E-9	3.367798E-5
3.450000E-9	4.506533E-5
3.500000E-9	2.966491E-5
3.550000E-9	1.523331E-5
3.600000E-9	2.151723E-5
3.650000E-9	2.395794E-5
3.700000E-9	1.357118E-5
3.750000E-9	8.159421E-6
3.800000E-9	1.167565E-5
3.850000E-9	1.254366E-5
3.900000E-9	6.857062E-6
3.950000E-9	6.800093E-6
4.000000E-9	1.325008E-5
4.050000E-9	1.114739E-5
4.100000E-9	1.076483E-5
4.150000E-9	2.325152E-5
4.200000E-9	2.773899E-5
4.250000E-9	2.462293E-5
4.300000E-9	3.209975E-5
4.350000E-9	3.231796E-5
4.400000E-9	1.648215E-5
4.450000E-9	1.023795E-5
4.500000E-9	1.330498E-5
4.550000E-9	1.047998E-5
4.600000E-9	9.348530E-6
4.650000E-9	1.159451E-5
4.700000E-9	6.638851E-6
4.750000E-9	1.755698E-6
4.800000E-9	1.602709E-5
4.850000E-9	3.992978E-5
4.900000E-9	4.337075E-5
4.950000E-9	3.421039E-5
5.000000E-9	4.082162E-5
5.050000E-9	5.199904E-5
5.100000E-9	5.104368E-5
5.150000E-9	5.113345E-5
5.200000E-9	5.311772E-5
5.250000E-9	4.515924E-5
5.300000E-9	3.492302E-5
5.350000E-9	2.773761E-5
5.400000E-9	1.483142E-5
5.450000E-9	-1.295453E-6
5.500000E-9	-7.260683E-6
5.550000E-9	-7.472679E-6
5.600000E-9	-2.017965E-5
5.650000E-9	-3.711825E-5
5.700000E-9	-3.553070E-5
5.750000E-9	-2.067511E-5
5.800000E-9	-8.487427E-6
5.850000E-9	-4.977412E-6
5.900000E-9	-5.189408E-6
5.950000E-9	1.270317E-5
6.000000E-9	4.630036E-5
6.050000E-9	6.200220E-5
6.100000E-9	6.482617E-5
6.150000E-9	7.944110E-5
6.200000E-9	9.266805E-5
6.250000E-9	9.885563E-5
6.300000E-9	1.134789E-4
6.350000E-9	1.269264E-4
6.400000E-9	1.257097E-4
6.450000E-9	1.163712E-4
6.500000E-9	1.075872E-4
6.550000E-9	1.020770E-4
6.600000E-9	9.445344E-5
6.650000E-9	8.066646E-5
6.700000E-9	6.196423E-5
6.750000E-9	4.128497E-5
6.800000E-9	2.842470E-5
6.850000E-9	2.193535E-5
6.900000E-9	5.196313E-6
6.950000E-9	-1.701352E-5
7.000000E-9	-2.038163E-5
7.050000E-9	-5.654141E-6
7.100000E-9	2.153104E-6
7.150000E-9	-1.420095E-6
7.200000E-9	1.126961E-6
7.250000E-9	1.181479E-5
7.300000E-9	1.479413E-5
7.350000E-9	6.252149E-6
7.400000E-9	4.160503E-6
7.450000E-9	1.568078E-5
7.500000E-9	2.410986E-5
7.550000E-9	2.143954E-5
7.600000E-9	1.149128E-5
7.650000E-9	-9.788404E-7
7.700000E-9	-3.943674E-6
7.750000E-9	5.968682E-6
7.800000E-9	1.360571E-5
7.850000E-9	7.237550E-6
7.900000E-9	-4.024467E-6
7.950000E-9	-6.086074E-6
8.000000E-9	9.860911E-7
8.050000E-9	1.000696E-5
8.100000E-9	8.777799E-6
8.150000E-9	-3.133325E-6
8.200000E-9	-6.284259E-6
8.250000E-9	1.587206E-6
8.300000E-9	3.835950E-6
8.350000E-9	-4.275478E-6
8.400000E-9	-8.345521E-6
8.450000E-9	3.196164E-6
8.500000E-9	1.340096E-5
8.550000E-9	3.898098E-6
8.600000E-9	-1.329738E-5
8.650000E-9	-1.823060E-5
8.700000E-9	-5.333386E-6
8.750000E-9	1.436116E-5
8.800000E-9	2.803178E-5
8.850000E-9	3.988214E-5
8.900000E-9	5.553254E-5
8.950000E-9	7.239311E-5
9.000000E-9	8.871436E-5
9.050000E-9	1.008168E-4
9.100000E-9	1.072250E-4
9.150000E-9	1.078005E-4
9.200000E-9	1.022541E-4
9.250000E-9	1.011113E-4
9.300000E-9	1.033448E-4
9.350000E-9	8.594254E-5
9.400000E-9	5.621790E-5
9.450000E-9	4.511367E-5
9.500000E-9	3.748596E-5
9.550000E-9	1.519844E-5
9.600000E-9	3.158530E-6
9.650000E-9	-5.724577E-6
9.700000E-9	-2.855797E-5
9.750000E-9	-2.883660E-5
9.800000E-9	-1.813703E-6
9.850000E-9	6.670962E-6
9.900000E-9	4.923550E-7
9.950000E-9	1.439362E-5
1.000000E-8	3.760508E-5
1.005000E-8	4.900762E-5
1.010000E-8	5.469698E-5
1.015000E-8	6.138935E-5
1.020000E-8	7.121988E-5
1.025000E-8	7.980847E-5
1.030000E-8	7.492946E-5
1.035000E-8	6.320133E-5
1.040000E-8	6.068258E-5
1.045000E-8	6.378967E-5
1.050000E-8	6.193488E-5
1.055000E-8	5.260983E-5
1.060000E-8	3.630514E-5
1.065000E-8	2.197264E-5
1.070000E-8	1.813980E-5
1.075000E-8	1.383566E-5
1.080000E-8	6.434452E-6
1.085000E-8	6.388185E-6
1.090000E-8	4.047255E-6
1.095000E-8	-6.395781E-6
1.100000E-8	-1.435115E-5
1.105000E-8	-2.022143E-5
1.110000E-8	-2.723006E-5
1.115000E-8	-3.045834E-5
1.120000E-8	-2.985273E-5
1.125000E-8	-3.158668E-5
1.130000E-8	-3.521650E-5
1.135000E-8	-3.876553E-5
1.140000E-8	-4.535846E-5
1.145000E-8	-5.156607E-5
1.150000E-8	-5.073156E-5
1.155000E-8	-3.894749E-5
1.160000E-8	-1.805624E-5
1.165000E-8	3.808328E-7
1.170000E-8	1.401451E-5
1.175000E-8	2.616214E-5
1.180000E-8	3.284243E-5
1.185000E-8	4.242712E-5
1.190000E-8	5.688047E-5
1.195000E-8	5.764352E-5
1.200000E-8	4.805606E-5
1.205000E-8	4.489373E-5
1.210000E-8	4.315046E-5
1.215000E-8	3.810262E-5
1.220000E-8	3.743521E-5
1.225000E-8	3.544507E-5
1.230000E-8	2.186146E-5
1.235000E-8	1.091640E-5
1.240000E-8	1.410048E-5
1.245000E-8	1.850095E-5
1.250000E-8	1.974806E-5
1.255000E-8	2.510355E-5
1.260000E-8	2.989140E-5
1.265000E-8	3.146998E-5
1.270000E-8	4.121453E-5
1.275000E-8	5.372056E-5
1.280000E-8	5.240750E-5
1.285000E-8	5.167138E-5
1.290000E-8	6.178641E-5
1.295000E-8	6.317785E-5
1.300000E-8	5.871385E-5
1.305000E-8	5.900733E-5
1.310000E-8	4.979587E-5
1.315000E-8	3.448522E-5
1.320000E-8	3.136191E-5
1.325000E-8	3.209354E-5
1.330000E-8	2.494714E-5
1.335000E-8	1.391404E-5
1.340000E-8	-5.234293E-7
1.345000E-8	-9.482840E-6
1.350000E-8	-2.204894E-6
1.355000E-8	7.486835E-6
1.360000E-8	1.048171E-5
1.365000E-8	1.340511E-5
1.370000E-8	1.311819E-5
1.375000E-8	9.588838E-6
1.380000E-8	1.472542E-5
1.385000E-8	2.721798E-5
1.390000E-8	3.103425E-5
1.395000E-8	2.643249E-5
1.400000E-8	2.764819E-5
1.405000E-8	3.139402E-5
1.410000E-8	2.938489E-5
1.415000E-8	2.783325E-5
1.420000E-8	2.949193E-5
1.425000E-8	2.615524E-5
1.430000E-8	1.542321E-5
1.435000E-8	9.374426E-6
1.440000E-8	8.572018E-6
1.445000E-8	2.082323E-6
1.450000E-8	2.278437E-6
