Study Name	Al_Orientation
Sample Name	SC_111
Run Name	20_deg
Operator	Cody
Date	6/25/2015
Time	10:00
Sign	POS
Gratign Spacing	05.50um
Channel	3
Number Traces	5000
Files in Batch	3
Batch Number	2
dt	50.000001E-12
	
Time	Amplitude
0.000000E+0	-2.006433E-5
5.000000E-11	-2.444753E-5
1.000000E-10	-3.028536E-5
1.500000E-10	-3.277786E-5
2.000000E-10	-3.999021E-5
2.500000E-10	-4.247753E-5
3.000000E-10	-2.830869E-5
3.500000E-10	-2.135633E-5
4.000000E-10	-3.015795E-5
4.500000E-10	-2.851861E-5
5.000000E-10	-1.786358E-5
5.500000E-10	-1.583719E-5
6.000000E-10	-8.279920E-6
6.500000E-10	7.336987E-6
7.000000E-10	8.689410E-6
7.500000E-10	5.804334E-6
8.000000E-10	1.892874E-5
8.500000E-10	3.104668E-5
9.000000E-10	2.796618E-5
9.500000E-10	2.626780E-5
1.000000E-9	3.199134E-5
1.050000E-9	3.578240E-5
1.100000E-9	4.043388E-5
1.150000E-9	4.275789E-5
1.200000E-9	3.110779E-5
1.250000E-9	1.801930E-5
1.300000E-9	1.631711E-5
1.350000E-9	7.581784E-6
1.400000E-9	-1.183724E-5
1.450000E-9	-1.510038E-5
1.500000E-9	-4.936670E-6
1.550000E-9	-9.941014E-6
1.600000E-9	-2.178619E-5
1.650000E-9	-1.779142E-5
1.700000E-9	-1.686575E-5
1.750000E-9	-3.216915E-5
1.800000E-9	-3.650263E-5
1.850000E-9	-2.408189E-5
1.900000E-9	-1.422478E-5
1.950000E-9	-1.190318E-5
2.000000E-9	-1.752521E-5
2.050000E-9	-2.754875E-5
2.100000E-9	-3.041207E-5
2.150000E-9	-2.437364E-5
2.200000E-9	-2.019277E-5
2.250000E-9	-2.175615E-5
2.300000E-9	-2.529793E-5
2.350000E-9	-2.717965E-5
2.400000E-9	-1.915558E-5
2.450000E-9	-5.717326E-6
2.500000E-9	-2.206275E-7
2.550000E-9	3.825246E-6
2.600000E-9	1.078037E-5
2.650000E-9	7.764086E-6
2.700000E-9	1.694585E-6
2.750000E-9	1.536693E-5
2.800000E-9	3.059955E-5
2.850000E-9	1.988962E-5
2.900000E-9	1.406595E-5
2.950000E-9	3.018040E-5
3.000000E-9	2.971186E-5
3.050000E-9	9.635450E-6
3.100000E-9	7.892872E-7
3.150000E-9	7.454379E-7
3.200000E-9	-1.443229E-7
3.250000E-9	-5.547108E-6
3.300000E-9	-2.299429E-5
3.350000E-9	-3.267152E-5
3.400000E-9	-2.550233E-5
3.450000E-9	-2.860596E-5
3.500000E-9	-3.746318E-5
3.550000E-9	-3.379468E-5
3.600000E-9	-3.471206E-5
3.650000E-9	-4.212328E-5
3.700000E-9	-3.650574E-5
3.750000E-9	-3.371700E-5
3.800000E-9	-4.993018E-5
3.850000E-9	-5.682419E-5
