Study Name	Al_Orientation
Sample Name	SC_111
Run Name	0_deg
Operator	Cody
Date	6/24/2015
Time	11:39
Sign	NEG
Gratign Spacing	05.50um
Channel	3
Number Traces	5000
Files in Batch	3
Batch Number	3
dt	50.000001E-12
	
Time	Amplitude
0.000000E+0	-1.042094E-5
5.000000E-11	-2.817403E-6
1.000000E-10	6.049130E-6
1.500000E-10	-4.826875E-7
2.000000E-10	8.848579E-6
2.500000E-10	2.468577E-5
3.000000E-10	1.894704E-5
3.500000E-10	9.839159E-6
4.000000E-10	1.215350E-5
4.500000E-10	1.416194E-5
5.000000E-10	9.082673E-6
5.500000E-10	-3.514849E-7
6.000000E-10	-4.008930E-6
6.500000E-10	1.672488E-6
7.000000E-10	3.733059E-6
7.500000E-10	4.845519E-6
8.000000E-10	1.482831E-5
8.500000E-10	1.663269E-5
9.000000E-10	9.953789E-6
9.500000E-10	1.813323E-5
1.000000E-9	2.924644E-5
1.050000E-9	2.563146E-5
1.100000E-9	2.223504E-5
1.150000E-9	2.667038E-5
1.200000E-9	2.771275E-5
1.250000E-9	2.120441E-5
1.300000E-9	1.537177E-5
1.350000E-9	1.275842E-5
1.400000E-9	6.417533E-6
1.450000E-9	2.501136E-6
1.500000E-9	4.762309E-6
1.550000E-9	3.635693E-7
1.600000E-9	-3.888431E-6
1.650000E-9	4.623856E-6
1.700000E-9	9.482840E-6
1.750000E-9	5.333731E-6
1.800000E-9	1.069957E-5
1.850000E-9	2.006157E-5
1.900000E-9	1.753247E-5
1.950000E-9	1.736087E-5
2.000000E-9	3.116234E-5
2.050000E-9	4.045459E-5
2.100000E-9	3.566570E-5
2.150000E-9	3.609798E-5
2.200000E-9	5.015185E-5
2.250000E-9	5.296787E-5
2.300000E-9	3.669046E-5
2.350000E-9	3.048044E-5
2.400000E-9	3.791513E-5
2.450000E-9	3.715243E-5
2.500000E-9	3.230968E-5
2.550000E-9	2.917531E-5
2.600000E-9	2.151861E-5
2.650000E-9	1.686886E-5
2.700000E-9	1.987512E-5
2.750000E-9	2.198541E-5
2.800000E-9	2.063403E-5
2.850000E-9	1.698245E-5
2.900000E-9	1.116154E-5
2.950000E-9	1.231578E-5
3.000000E-9	2.095651E-5
3.050000E-9	1.994936E-5
3.100000E-9	1.246218E-5
3.150000E-9	1.725867E-5
3.200000E-9	2.584277E-5
3.250000E-9	2.181830E-5
3.300000E-9	1.199330E-5
3.350000E-9	5.993542E-6
3.400000E-9	5.420739E-7
3.450000E-9	-2.774244E-6
3.500000E-9	1.931786E-6
3.550000E-9	6.449989E-6
3.600000E-9	1.683882E-6
3.650000E-9	-3.746870E-6
3.700000E-9	-3.334963E-6
3.750000E-9	-5.005379E-6
3.800000E-9	-7.925673E-6
3.850000E-9	-2.353706E-6
3.900000E-9	4.593127E-6
3.950000E-9	-1.119365E-6
4.000000E-9	-1.374175E-5
4.050000E-9	-2.018552E-5
4.100000E-9	-2.616180E-5
4.150000E-9	-3.893437E-5
4.200000E-9	-4.278655E-5
4.250000E-9	-3.623712E-5
4.300000E-9	-3.942017E-5
4.350000E-9	-4.470349E-5
4.400000E-9	-4.110025E-5
4.450000E-9	-4.107953E-5
4.500000E-9	-4.163197E-5
4.550000E-9	-3.813956E-5
4.600000E-9	-4.024087E-5
4.650000E-9	-3.675365E-5
4.700000E-9	-2.114675E-5
4.750000E-9	-1.598496E-5
4.800000E-9	-2.042341E-5
4.850000E-9	-1.308642E-5
4.900000E-9	-1.194634E-7
4.950000E-9	7.420197E-6
5.000000E-9	1.223809E-5
5.050000E-9	1.248669E-5
5.100000E-9	1.607853E-5
5.150000E-9	2.709990E-5
5.200000E-9	2.135806E-5
5.250000E-9	1.170811E-6
5.300000E-9	-1.142844E-6
5.350000E-9	7.142600E-6
5.400000E-9	4.471937E-6
5.450000E-9	1.877578E-6
5.500000E-9	4.789240E-6
5.550000E-9	1.141808E-6
5.600000E-9	-2.250815E-6
5.650000E-9	4.460198E-6
5.700000E-9	8.220533E-6
5.750000E-9	2.222503E-6
5.800000E-9	-3.215154E-6
5.850000E-9	-4.357998E-6
5.900000E-9	-5.542619E-6
5.950000E-9	-8.930408E-6
6.000000E-9	-1.058494E-5
6.050000E-9	-8.295457E-6
6.100000E-9	-6.358492E-6
6.150000E-9	-4.325543E-6
6.200000E-9	2.247708E-7
6.250000E-9	3.753775E-6
6.300000E-9	1.680774E-6
6.350000E-9	-2.766994E-6
6.400000E-9	4.460888E-7
6.450000E-9	8.152170E-6
6.500000E-9	1.057838E-5
6.550000E-9	1.282195E-5
6.600000E-9	1.455209E-5
6.650000E-9	5.185955E-6
6.700000E-9	-2.356468E-6
6.750000E-9	1.039401E-5
6.800000E-9	2.713822E-5
6.850000E-9	2.920915E-5
6.900000E-9	2.190255E-5
6.950000E-9	1.400001E-5
7.000000E-9	1.678875E-5
7.050000E-9	2.944359E-5
7.100000E-9	3.591084E-5
7.150000E-9	3.651817E-5
7.200000E-9	3.267083E-5
7.250000E-9	2.112604E-5
