Study Name	Al_Orientation
Sample Name	SC_111
Run Name	30_deg
Operator	Cody
Date	6/25/2015
Time	13:16
Sign	NEG
Gratign Spacing	05.50um
Channel	3
Number Traces	5000
Files in Batch	3
Batch Number	2
dt	50.000001E-12
	
Time	Amplitude
0.000000E+0	3.465061E-5
5.000000E-11	4.340320E-5
1.000000E-10	6.014707E-5
1.500000E-10	7.258162E-5
2.000000E-10	6.254152E-5
2.500000E-10	5.410761E-5
3.000000E-10	6.475573E-5
3.500000E-10	6.488694E-5
4.000000E-10	3.956829E-5
4.500000E-10	2.323529E-5
5.000000E-10	3.135121E-5
5.500000E-10	3.548374E-5
6.000000E-10	2.714754E-5
6.500000E-10	2.794512E-5
7.000000E-10	4.052089E-5
7.500000E-10	5.106163E-5
8.000000E-10	5.691154E-5
8.500000E-10	5.836651E-5
9.000000E-10	5.955735E-5
9.500000E-10	7.081867E-5
1.000000E-9	8.596670E-5
1.050000E-9	9.003502E-5
1.100000E-9	8.099827E-5
1.150000E-9	6.553259E-5
1.200000E-9	5.260637E-5
1.250000E-9	4.688318E-5
1.300000E-9	4.090517E-5
1.350000E-9	2.638864E-5
1.400000E-9	1.058011E-5
1.450000E-9	1.963205E-6
1.500000E-9	-2.194536E-6
1.550000E-9	-2.767684E-6
1.600000E-9	-5.458028E-6
1.650000E-9	-1.518152E-5
1.700000E-9	-1.810596E-5
1.750000E-9	-7.926363E-6
1.800000E-9	5.154190E-6
1.850000E-9	1.901057E-5
1.900000E-9	3.396870E-5
1.950000E-9	4.021601E-5
2.000000E-9	3.801664E-5
2.050000E-9	4.382823E-5
2.100000E-9	5.744844E-5
2.150000E-9	6.220281E-5
2.200000E-9	5.644577E-5
2.250000E-9	4.506775E-5
2.300000E-9	2.450485E-5
2.350000E-9	-1.509520E-6
2.400000E-9	-1.648768E-5
2.450000E-9	-2.089194E-5
2.500000E-9	-3.945642E-5
2.550000E-9	-6.795086E-5
2.600000E-9	-7.031458E-5
2.650000E-9	-5.590301E-5
2.700000E-9	-6.104753E-5
2.750000E-9	-6.695614E-5
2.800000E-9	-5.067079E-5
2.850000E-9	-4.390419E-5
2.900000E-9	-4.726574E-5
2.950000E-9	-2.032984E-5
3.000000E-9	1.156585E-5
3.050000E-9	1.267452E-5
3.100000E-9	2.156108E-5
3.150000E-9	4.462753E-5
3.200000E-9	4.536882E-5
3.250000E-9	4.808437E-5
3.300000E-9	6.921179E-5
3.350000E-9	7.045510E-5
3.400000E-9	5.417528E-5
3.450000E-9	4.780263E-5
3.500000E-9	3.913117E-5
3.550000E-9	2.403390E-5
3.600000E-9	1.707774E-5
3.650000E-9	1.193736E-5
3.700000E-9	5.724231E-6
3.750000E-9	6.663711E-6
3.800000E-9	1.099650E-5
3.850000E-9	1.263826E-5
3.900000E-9	1.245009E-5
3.950000E-9	1.688992E-5
4.000000E-9	2.580203E-5
4.050000E-9	3.667941E-5
4.100000E-9	4.997783E-5
4.150000E-9	4.445110E-5
4.200000E-9	1.903543E-5
4.250000E-9	1.552748E-5
4.300000E-9	3.044729E-5
4.350000E-9	3.079014E-5
4.400000E-9	2.566565E-5
4.450000E-9	1.478343E-5
4.500000E-9	-4.955315E-6
4.550000E-9	3.646051E-7
4.600000E-9	1.873331E-5
4.650000E-9	9.464541E-6
4.700000E-9	-2.385470E-6
4.750000E-9	3.082916E-6
4.800000E-9	1.727386E-6
4.850000E-9	-2.755255E-7
4.900000E-9	5.043359E-6
4.950000E-9	1.537833E-6
5.000000E-9	4.308970E-7
5.050000E-9	1.015612E-5
5.100000E-9	1.183413E-5
5.150000E-9	4.172588E-6
5.200000E-9	-4.503357E-6
5.250000E-9	-1.085253E-5
5.300000E-9	-7.479239E-6
5.350000E-9	-1.746721E-6
5.400000E-9	-5.437312E-6
5.450000E-9	-7.822782E-6
5.500000E-9	-3.592189E-6
5.550000E-9	-1.056975E-5
5.600000E-9	-2.814952E-5
5.650000E-9	-3.127697E-5
5.700000E-9	-2.047382E-5
5.750000E-9	-1.812840E-5
5.800000E-9	-2.759432E-5
5.850000E-9	-3.863709E-5
5.900000E-9	-4.383306E-5
5.950000E-9	-4.709103E-5
6.000000E-9	-5.555912E-5
6.050000E-9	-5.752578E-5
6.100000E-9	-4.754471E-5
6.150000E-9	-4.323609E-5
6.200000E-9	-4.696224E-5
6.250000E-9	-3.968602E-5
6.300000E-9	-2.123825E-5
6.350000E-9	-1.741818E-5
6.400000E-9	-2.785362E-5
6.450000E-9	-2.136255E-5
6.500000E-9	-4.257179E-7
6.550000E-9	9.495615E-6
6.600000E-9	1.515321E-5
6.650000E-9	2.431771E-5
6.700000E-9	2.184282E-5
6.750000E-9	1.676389E-5
6.800000E-9	2.251437E-5
6.850000E-9	2.070308E-5
6.900000E-9	1.650805E-5
6.950000E-9	2.143712E-5
7.000000E-9	1.080937E-5
7.050000E-9	3.580450E-7
7.100000E-9	1.652359E-5
7.150000E-9	1.303291E-5
7.200000E-9	-2.091680E-5
7.250000E-9	-2.644423E-5
7.300000E-9	-6.543212E-6
7.350000E-9	-8.585829E-6
7.400000E-9	-2.468646E-5
7.450000E-9	-2.458633E-5
7.500000E-9	-1.015750E-5
7.550000E-9	-5.113449E-7
