# Fix print output for fix 2
1.23778327156092   -0.863725793258477   -19.0866321695015  -207.790412530386   -1.13092349209396   -19.3943086464906 1.24456204990314   -1.08721109161283   -8.99699482326601 -207.747594535692   -1.11144352752547   -9.20940484008505 197.632830916413   -1.03093365066708   -19.3218762707442 -1.01255134840933   -1.01830102936923   -418.507238761841
1.24391426781014   -0.907084319281391   -19.0137272162721  -207.78155132865   -1.10735516517264   -19.4087863655828 1.27759180892877   -1.17805864793152   -8.90840934994435 -207.746231005801   -1.11624106989568   -9.17746926615324 197.619072243048   -1.02156414506241   -19.2888031732428 -1.01273067799535   -1.01760229488792   -418.509908706792
1.19425391690701   -0.908673661237545   -18.847838674668  -207.756579231225   -1.05230934182954   -19.3523608973684 1.14627531877192   -1.16671766358694   -8.64595491924209 -207.723326550247   -1.04339723400245   -9.12651432585656 197.66285066193   -1.04670225377483   -19.3144346036116 -1.01291000758138   -1.01690356040661   -418.512578651744
1.19297040300885   -0.965021928112249   -18.695689749518  -207.808046502767   -0.99229037215937   -19.2773466641584 1.12489052734623   -1.16639195355169   -8.41883927340034 -207.786952733536   -1.00503277836067   -9.04861777915835 197.705252798309   -1.0211804202874   -19.3648852331624 -1.01308933716741   -1.01620482592529   -418.515248596696
1.22129058235167   -1.05984794938069   -18.4781183962496  -207.773808613224   -1.01040811318261   -19.2962562220316 1.15978985093647   -1.20995439154772   -8.19188414687312 -207.784177843665   -0.953729485705136   -9.10879025595407 197.682766786191   -0.98634002738966   -19.3944202397501 -1.01326866675341   -1.01550609144398   -418.517918541647
1.25140500668219   -0.980314703446546   -18.298029185786  -207.748238114225   -0.936833487903286   -19.3813060176534 1.2128902453371   -1.11138096077094   -7.88630825026116 -207.742135265806   -0.836829492548921   -9.17982547812511 197.696809206093   -0.93649535575675   -19.417620880598 -1.01344799633945   -1.01480735696267   -418.520588486599
1.25740223062989   -0.863918182660776   -18.245278460314  -207.726721873351   -0.95767051615468   -19.3950845047828 1.25597435813885   -1.02740389154774   -7.89868862199077 -207.721582403197   -0.925944023956081   -9.17895358682452 197.728530791919   -0.923569753653358   -19.4450242898176 -1.01362732592547   -1.01410862248136   -418.523258431551
1.24482152892406   -0.910121034549966   -18.2900599032656  -207.719621943254   -0.970222996822028   -19.4526190725613 1.25037362982715   -1.11446781306799   -8.00432271510638 -207.729190673546   -0.947114943799573   -9.24403448361931 197.709293896421   -0.941047149209393   -19.4897717730104 -1.01380665551149   -1.01340988800004   -418.525928376503
1.21177785093946   -0.889194635283114   -18.2161945039761  -207.676601454801   -0.919403389180525   -19.4751627669415 1.20185477274132   -1.1078634421957   -7.93134985353405 -207.67615893978   -0.92024535963759   -9.27480398380121 197.71418794973   -0.941915860806749   -19.5478797594998 -1.01398598509752   -1.01271115351873   -418.528598321454
1.23857746117388   -0.930585270204084   -18.1346490809521  -207.682533961124   -0.931427531208883   -19.4913774878742 1.25637703222098   -1.18869262168614   -7.91198900416631 -207.738491028999   -0.9267357785416   -9.31520743477701 197.794971886971   -0.951687284242141   -19.5363127371906 -1.01416531468352   -1.01201241903742   -418.531268266406
