LAMMPS data file via write_data, version 28 Jun 2014, timestep = 20000

6384 atoms
1 atom types

-2.8324636233589576e+01 2.8324636233589576e+01 xlo xhi
-8.0927532095969941e+00 8.0927532095969941e+00 ylo yhi
-1.5340704541016663e+02 2.0587148596166614e+01 zlo zhi

Masses

1 26.982

Atoms # atomic

2 1 -2.6538354961751157e+01 -6.0784574200540318e+00 -1.1331397786315702e+02 0 0 0
8 1 -2.4341011005493527e+01 -6.0846308451677000e+00 -1.1111924447084230e+02 0 0 0
31 1 -2.6353711913175381e+01 -3.9314668361104022e+00 -1.1111162224741236e+02 0 0 0
33 1 -2.4291173897490360e+01 -3.9473124412480893e+00 -1.1305686990667461e+02 0 0 0
5 1 -2.4440958273050068e+01 -8.0532722798290735e+00 -1.1327502089524550e+02 0 0 0
6 1 -2.2238435247342757e+01 -6.0707163673223699e+00 -1.1297920185828086e+02 0 0 0
12 1 -2.0164809288493828e+01 -5.9611827342470871e+00 -1.1103427963526383e+02 0 0 0
35 1 -2.2196624237407761e+01 -4.0285282091497097e+00 -1.1116152933463557e+02 0 0 0
37 1 -2.0375584766067163e+01 -4.1374937905290095e+00 -1.1320928409203005e+02 0 0 0
9 1 -2.0035337999448473e+01 -7.9512552890588433e+00 -1.1309830626695162e+02 0 0 0
7 1 -2.2376829482470416e+01 8.0469144807209663e+00 -1.1122001410569615e+02 0 -1 0
10 1 -1.8121678857001587e+01 -5.9628431220329325e+00 -1.1330933388680351e+02 0 0 0
16 1 -1.6153246078956634e+01 -5.8853487178334918e+00 -1.1129460982976704e+02 0 0 0
39 1 -1.8336322066434647e+01 -3.9927959691775778e+00 -1.1143026108661255e+02 0 0 0
41 1 -1.6195275280430170e+01 -3.8936486991294270e+00 -1.1334981831807946e+02 0 0 0
14 1 -1.4095329294276642e+01 -5.9987190002210218e+00 -1.1327376024909164e+02 0 0 0
13 1 -1.6006174590811170e+01 -7.9178115483856981e+00 -1.1330025786938982e+02 0 0 0
11 1 -1.8123710279580013e+01 -7.9768554174369894e+00 -1.1120401418525817e+02 0 0 0
43 1 -1.4309508587220471e+01 -3.8254834202351020e+00 -1.1153137079574587e+02 0 0 0
18 1 -1.0094890103194260e+01 -6.1686124138768994e+00 -1.1343457787592523e+02 0 0 0
20 1 -1.2199514631586819e+01 -6.1418622000433567e+00 -1.1133356747896460e+02 0 0 0
45 1 -1.2056342176955338e+01 -4.0901104755430584e+00 -1.1321190107877995e+02 0 0 0
47 1 -1.0166545347769954e+01 -4.0527459358627045e+00 -1.1136150175631042e+02 0 0 0
19 1 -1.0111031777221566e+01 7.9803225014141841e+00 -1.1150643074183485e+02 0 -1 0
22 1 -6.2033234924589102e+00 -6.0363718374344364e+00 -1.1304216881293351e+02 0 0 0
24 1 -8.2334417862967637e+00 -6.2117488048876313e+00 -1.1142355534474014e+02 0 0 0
49 1 -8.2013174055352884e+00 -4.0125091859531157e+00 -1.1340262323043079e+02 0 0 0
51 1 -6.3299584596075515e+00 -3.9738673532119932e+00 -1.1128138350631136e+02 0 0 0
23 1 -6.1598197015366019e+00 8.0874076917445432e+00 -1.1110140921913346e+02 0 -1 0
21 1 -8.0696445367457024e+00 8.0501247498428175e+00 -1.1337247794955999e+02 0 -1 0
26 1 -2.1617184368141276e+00 -5.9225883193034550e+00 -1.1353282437066876e+02 0 0 0
28 1 -4.0766538654699405e+00 -6.1244627642306506e+00 -1.1108746710303555e+02 0 0 0
53 1 -4.1321059741320303e+00 -4.0795767810165806e+00 -1.1294166706066109e+02 0 0 0
55 1 -1.9789650427778083e+00 -3.9963582439339045e+00 -1.1123011631313672e+02 0 0 0
3196 1 -2.9230197386938034e-01 -6.0847622194043653e+00 -1.1132352879709521e+02 0 0 0
25 1 -4.2386973373657311e+00 -7.9824901587267432e+00 -1.1327031403780430e+02 0 0 0
3193 1 -3.5255713263678140e-01 -8.0182219502965495e+00 -1.1319467194909761e+02 0 0 0
3221 1 -4.1936409544226089e-02 -4.0442128745008183e+00 -1.1323200129779238e+02 0 0 0
30 1 -2.6318505375841877e+01 -1.9477113256596374e+00 -1.1321012340564802e+02 0 0 0
36 1 -2.4359862881256518e+01 -1.9166923039048753e+00 -1.1115538088529189e+02 0 0 0
58 1 -2.6370448703142642e+01 2.1412987806670905e+00 -1.1320530690324495e+02 0 0 0
59 1 -2.6167341115914894e+01 1.2665171903212485e-01 -1.1121538482359907e+02 0 0 0
61 1 -2.4315105907066169e+01 -1.8954174214344015e-02 -1.1342437249456907e+02 0 0 0
64 1 -2.4406679116107767e+01 2.1173329656631963e+00 -1.1127383931061442e+02 0 0 0
32 1 -2.8307534870894649e+01 -2.1067836090548360e+00 -1.1114373247850389e+02 0 0 0
34 1 -2.2186603701525684e+01 -1.9909563111528152e+00 -1.1301673924514763e+02 0 0 0
40 1 -2.0265416132183326e+01 -1.9083910446064836e+00 -1.1120497943850037e+02 0 0 0
62 1 -2.2523391911044090e+01 2.0780169736278982e+00 -1.1303075072500361e+02 0 0 0
63 1 -2.2363625203209065e+01 1.0851448188195595e-01 -1.1116984237726497e+02 0 0 0
65 1 -2.0400466268992105e+01 3.2853119671848069e-01 -1.1317730911830274e+02 0 0 0
68 1 -2.0325794617022744e+01 2.1198698212316618e+00 -1.1114753806546304e+02 0 0 0
38 1 -1.8506891147013231e+01 -1.7239339037576324e+00 -1.1324930642089053e+02 0 0 0
44 1 -1.6461005989581139e+01 -1.8758288690172589e+00 -1.1149085942311744e+02 0 0 0
66 1 -1.8371766664972792e+01 2.0017255347744221e+00 -1.1345939941629945e+02 0 0 0
67 1 -1.8333163677207246e+01 2.4600921460312425e-01 -1.1125482240665924e+02 0 0 0
69 1 -1.6282446687024954e+01 4.6935057433252686e-02 -1.1334678557714760e+02 0 0 0
72 1 -1.6273295902777846e+01 2.0753835550734134e+00 -1.1141917791579762e+02 0 0 0
42 1 -1.4054488244781011e+01 -1.9040184087299747e+00 -1.1341568378849529e+02 0 0 0
70 1 -1.4274758464722300e+01 1.9993515563708755e+00 -1.1337635366935473e+02 0 0 0
71 1 -1.4278669112966684e+01 -4.2284299551099337e-02 -1.1113648859674196e+02 0 0 0
46 1 -1.0297376648651213e+01 -1.7422206173380601e+00 -1.1324895460860672e+02 0 0 0
48 1 -1.2058959255775591e+01 -1.9938534660498026e+00 -1.1137021192859000e+02 0 0 0
73 1 -1.2169438473476115e+01 1.6659890523938084e-01 -1.1325662526213131e+02 0 0 0
74 1 -1.0128771594879039e+01 1.9767932297509405e+00 -1.1339462576604568e+02 0 0 0
75 1 -1.0051720089929118e+01 9.9071038962212463e-02 -1.1122934825282253e+02 0 0 0
76 1 -1.2315010755447513e+01 2.0608586652051839e+00 -1.1121951972819129e+02 0 0 0
50 1 -5.9477111408580221e+00 -2.0100937769652405e+00 -1.1327924111868863e+02 0 0 0
52 1 -8.2428054284511241e+00 -2.0348864693375237e+00 -1.1139660342180719e+02 0 0 0
77 1 -8.0371054697394975e+00 -1.1274360590354843e-01 -1.1335042587022822e+02 0 0 0
78 1 -6.0193575432458646e+00 1.9321635133211361e+00 -1.1326388380394178e+02 0 0 0
79 1 -6.2079912969886362e+00 2.3589086990917454e-02 -1.1111619870166437e+02 0 0 0
80 1 -8.0773917024267465e+00 1.9467378889357205e+00 -1.1133288675719902e+02 0 0 0
54 1 -2.0760550626106347e+00 -2.0807052313453323e+00 -1.1338478662679209e+02 0 0 0
56 1 -4.2563654751018527e+00 -1.9419606355479535e+00 -1.1122545863527961e+02 0 0 0
81 1 -4.0002312319288098e+00 7.5210463429785518e-02 -1.1326847261841611e+02 0 0 0
82 1 -1.9541547412081792e+00 1.9483502012242413e+00 -1.1315949832594544e+02 0 0 0
83 1 -2.0676816879573270e+00 -1.0292024228216791e-01 -1.1121957167598417e+02 0 0 0
84 1 -4.1732229016570708e+00 2.1129297124950610e+00 -1.1123597817526763e+02 0 0 0
840 1 -2.0022069295664133e+00 5.8856201137030446e+00 -8.4816803775552302e+01 0 0 0
839 1 -4.0807708964342657e+00 3.9685632558047472e+00 -8.4740324333440313e+01 0 0 0
3224 1 -2.2127872182153216e-02 -2.1012308488049913e+00 -1.1106659487290612e+02 0 0 0
3 1 -2.6297024653574113e+01 8.0765232546281229e+00 -1.1120585654928350e+02 0 -1 0
86 1 -2.6281684353610220e+01 6.1477917823131580e+00 -1.1334763950577864e+02 0 0 0
87 1 -2.6290716087938009e+01 4.1688590439957114e+00 -1.1115483359844833e+02 0 0 0
89 1 -2.4420047482434022e+01 4.1383445510358721e+00 -1.1350932029630557e+02 0 0 0
92 1 -2.4281525176630044e+01 6.0027519519780794e+00 -1.1113258776942554e+02 0 0 0
90 1 -2.2145318813087844e+01 6.1545624331662268e+00 -1.1314213354310496e+02 0 0 0
91 1 -2.2263878716906007e+01 4.2426128197643802e+00 -1.1116489641444947e+02 0 0 0
93 1 -2.0129336791188358e+01 3.9157290832010010e+00 -1.1319790192655337e+02 0 0 0
96 1 -2.0106218527913935e+01 6.2361784450403448e+00 -1.1112263585540992e+02 0 0 0
94 1 -1.8015626319709902e+01 6.2521442054680767e+00 -1.1338150434376587e+02 0 0 0
95 1 -1.8046369117500447e+01 3.9494552672938648e+00 -1.1110491449012376e+02 0 0 0
97 1 -1.6400773181947002e+01 3.9247838857151103e+00 -1.1348360694654029e+02 0 0 0
100 1 -1.6237430719980903e+01 6.0362499368984892e+00 -1.1116122774217615e+02 0 0 0
98 1 -1.4275937785365628e+01 5.8340326285189548e+00 -1.1343390155994915e+02 0 0 0
15 1 -1.4207848951841768e+01 8.0218890493820894e+00 -1.1144245312441387e+02 0 -1 0
17 1 -1.2232041980481426e+01 7.8090722771393848e+00 -1.1351217103938802e+02 0 -1 0
99 1 -1.4364678598931018e+01 4.0025068885131034e+00 -1.1139102722585423e+02 0 0 0
101 1 -1.2181398354305339e+01 3.8174955529685124e+00 -1.1337583869210873e+02 0 0 0
102 1 -1.0095507109799673e+01 5.8974687481439894e+00 -1.1329768217858856e+02 0 0 0
103 1 -1.0043536641585030e+01 3.9361999517413073e+00 -1.1135834471958439e+02 0 0 0
104 1 -1.2061999565655427e+01 6.0270532269147887e+00 -1.1133543857212865e+02 0 0 0
105 1 -8.0696905915267685e+00 4.0170845532782540e+00 -1.1329782309025983e+02 0 0 0
106 1 -6.1857846980090319e+00 6.1690072616516858e+00 -1.1329763928153635e+02 0 0 0
107 1 -6.2290056067161226e+00 3.9610194067003404e+00 -1.1124841980858275e+02 0 0 0
108 1 -8.1721695193125932e+00 5.9863771037740792e+00 -1.1121281059484872e+02 0 0 0
27 1 -2.2419729621660531e+00 -8.0201246268533186e+00 -1.1128094781983368e+02 0 0 0
109 1 -4.1177044910047735e+00 4.0305383682432021e+00 -1.1305170347120372e+02 0 0 0
110 1 -2.2364518405348406e+00 5.9940081605123536e+00 -1.1334376807437985e+02 0 0 0
111 1 -2.2165131690288669e+00 4.2481264374672918e+00 -1.1113621413696580e+02 0 0 0
112 1 -4.2549004784909892e+00 6.2008866534747584e+00 -1.1113562112422404e+02 0 0 0
3280 1 -1.6698129776640913e-01 6.2760447706640861e+00 -1.1109294906644955e+02 0 0 0
3277 1 -2.8031799085303383e-01 4.2675737825090581e+00 -1.1292454904780863e+02 0 0 0
114 1 -2.6273044811319483e+01 -6.1813907737644840e+00 -1.0910630632290932e+02 0 0 0
120 1 -2.4453322769081858e+01 -5.9424616126101064e+00 -1.0703967937354797e+02 0 0 0
143 1 -2.6149332842526249e+01 -3.9499742956444690e+00 -1.0714109214042325e+02 0 0 0
145 1 -2.4202759204168579e+01 -3.8917845856682693e+00 -1.0932062774160575e+02 0 0 0
141 1 -2.8125494941952461e+01 -4.0476197087729160e+00 -1.0896816836762233e+02 0 0 0
784 1 -4.1430020427645120e+00 6.0425137051860860e+00 -8.6842755794408674e+01 0 0 0
