# Fix print output for fix 2
1.37852114076408   -1.05731929843132   -18.6348257084574  0   0   0 1.44143623084482   -1.01621645018675   -8.17493219280583 0   0   0 198.52585981131   -1.02131747236098   -19.161377028418 -1.01540298439828   -1.02665034585404   -2012.34739783535
1.39051802373986   -1.15809809478951   -18.6773198601572  0   0   0 1.45079939147368   -1.13951743535633   -8.1591292780055 0   0   0 198.585445231273   -1.05531179312266   -19.1857988623389 -1.01554970647969   -1.0272669666568   -2012.34754370815
1.37046486101069   -1.1561535058799   -18.5876564008936  0   0   0 1.40554075664588   -1.17348023185032   -8.10931354319308 0   0   0 198.622028724696   -1.01515529800741   -19.1603182870263 -1.0156964285612   -1.02788358745956   -2012.34768958096
1.37180258489134   -1.16915552840269   -18.5629338773835  0   0   0 1.39513316641521   -1.17397707268303   -8.07486641870461 0   0   0 198.623944265454   -1.03650110486172   -19.166229659931 -1.0158431506425   -1.02850020826232   -2012.34783545377
1.39810007594756   -1.10378102097409   -18.4553172493129  0   0   0 1.42631305233985   -1.13531138403839   -7.85686118863421 0   0   0 198.642494912555   -1.06057669677832   -19.1693941679735 -1.01598987272387   -1.02911682906508   -2012.34798132658
1.40701282191339   -1.12823538351574   -18.2094153394432  0   0   0 1.4755446651679   -1.23119467806822   -7.6806579950722 0   0   0 198.740345371361   -1.07609466377938   -19.1198707085909 -1.01613659480535   -1.02973344986785   -2012.34812719939
1.42182785330679   -1.1179363885497   -18.0948988680703  0   0   0 1.47026328294658   -1.31640373778665   -7.57642459459927 0   0   0 198.72353588624   -1.08273161059669   -19.0766143756158 -1.01628331688682   -1.03035007067061   -2012.3482730722
1.41927114033877   -1.12791154042777   -17.9375730568032  0   0   0 1.47965385676673   -1.20354661561372   -7.49296195088188 0   0   0 198.765069232538   -1.14709745531103   -19.1176566746924 -1.0164300389683   -1.03096669147337   -2012.348418945
1.41567367434284   -1.2518596429432   -17.7584883026545  0   0   0 1.43657910264865   -1.21950204454749   -7.24379962777899 0   0   0 198.795240766365   -1.15654655635063   -19.0993460872136 -1.01657676104971   -1.03158331227614   -2012.34856481781
1.36844581094201   -1.20028724553461   -17.6582548083244  0   0   0 1.38715950817688   -1.11976547261103   -7.12119913237712 0   0   0 198.768361289268   -1.17318928747298   -19.1308819993123 -1.01672348313111   -1.0321999330789   -2012.34871069062
1.31790867616828   -1.22145952958425   -17.5304013610963  0   0   0 1.32377667630995   -1.17943485922792   -6.98216389731976 0   0   0 198.777895296917   -1.25606538556278   -19.1718230368736 -1.01687020521256   -1.03281655388166   -2012.34885656343
1.24648925794714   -1.21208582960999   -17.4934521103824  0   0   0 1.21663530868127   -1.27824994774197   -6.95056884422045 0   0   0 198.786798080082   -1.28339857886641   -19.1480650177643 -1.01701692729396   -1.03343317468442   -2012.34900243624
