# Fix print output for fix 2
2.5775974334356   -0.938430160215652   -19.5562628730931  -233.105179915379   -0.915045511199725   -19.7175794668798 2.47988160522104   -1.01093643386217   -9.65790428440111 -233.130928647273   -0.86304812188485   -9.70678704081251 198.530063658216   -0.835677844428631   -19.8594275748616 -0.907329469082714   -0.90907516593697   -469.899333344597
2.56243428577959   -0.967580707163378   -19.5545499875574  -233.11104999263   -0.880477049834347   -19.7056983738382 2.45042993829775   -1.02566673323812   -9.64128715287826 -233.120789254484   -0.838395839192692   -9.68079363469343 198.510930196702   -0.839117622742363   -19.8498454374398 -0.90682656038955   -0.909053764540346   -469.899983890365
2.56018645216901   -0.965419199053225   -19.5069065738241  -233.107002390978   -0.881769747372076   -19.7313570183929 2.46772605139732   -0.969838139861654   -9.58260730338566 -233.093739141041   -0.795659239274276   -9.70222834372332 198.504830133485   -0.830069720548962   -19.8408033836409 -0.906323651696358   -0.909032363143722   -469.900634436132
2.556117577153   -0.982281403048715   -19.4843030245564  -233.123024719532   -0.902064345532969   -19.7480773412835 2.49681422820352   -0.962165295766419   -9.57587470078238 -233.110156824735   -0.830970941238911   -9.70219111979737 198.50206640843   -0.823206808262475   -19.8237572455126 -0.905820743003167   -0.909010961747099   -469.9012849819
2.54278895425825   -0.977505275663591   -19.4866025936904  -233.114011248414   -0.883023125511696   -19.760032548497 2.52303683452064   -0.951538309926079   -9.5637888473862 -233.096826805883   -0.799136783191969   -9.7096299034598 198.507252703658   -0.83121977190748   -19.8433351427735 -0.905317834309975   -0.908989560350475   -469.901935527667
2.50325967953496   -0.947703275405516   -19.4701548140603  -233.133007420378   -0.874000178974992   -19.7529686507946 2.4685248120086   -0.94202324884195   -9.54342387380898 -233.11234812425   -0.798272972441305   -9.73531581278856 198.495835796358   -0.848080896615431   -19.8470285497585 -0.904814925616801   -0.908968158953851   -469.902586073435
2.53996971162752   -0.956325505316151   -19.4257093978831  -233.110674379557   -0.886775803939449   -19.7777119433275 2.51708273953716   -0.951518321562372   -9.49049806630889 -233.096198308746   -0.785952953452257   -9.75782379551412 198.491672228679   -0.856386699672106   -19.8280748999166 -0.90431201692361   -0.908946757557227   -469.903236619202
2.53939407312588   -0.979000507206924   -19.4446796503749  -233.109566295656   -0.882786484407062   -19.7970506028687 2.52427099712124   -0.985718011546102   -9.54038521855098 -233.108660358477   -0.817144303721999   -9.77404208197887 198.480924535164   -0.865283061122624   -19.8245666466762 -0.903809108230399   -0.908925356160603   -469.90388716497
2.55384299528699   -0.997143272984997   -19.4417143150045  -233.094800525572   -0.868698468325747   -19.8213516876588 2.5498237312646   -0.996223646909852   -9.55000213658402 -233.079635766599   -0.825360880571544   -9.79792941666883 198.452289696911   -0.851851056540829   -19.8268934901304 -0.903306199537235   -0.908903954763979   -469.904537710737
2.52602245301479   -1.03260369432063   -19.3934615908757  -233.100585205229   -0.838774179492197   -19.8462891074165 2.51282249016223   -1.02082318079329   -9.50989956097091 -233.086206399101   -0.783809605184089   -9.83122201810288 198.471067773082   -0.822016982774067   -19.8270481273889 -0.902803290844062   -0.908882553367355   -469.905188256505
2.50079314696693   -0.980627172036994   -19.3723617641214  -233.130674360807   -0.812328090446854   -19.8425980357795 2.50938401134245   -0.986800379402547   -9.49702778289611 -233.114307222981   -0.740516806694862   -9.84349548434907 198.480717404342   -0.81649078018071   -19.8408378051618 -0.902300382150842   -0.908861151970731   -469.905838802272
2.51653687777617   -0.940147275582225   -19.357582119447  -233.132202392336   -0.824341181753143   -19.8767979464197 2.50453786734604   -0.965942750717666   -9.45217674732846 -233.125124681646   -0.741272507900795   -9.87433396924487 198.497262465399   -0.825190044696747   -19.8431966847666 -0.90179747345766   -0.908839750574107   -469.90648934804
2.49132984132856   -0.943900676302895   -19.3875970521695  -233.15343424471   -0.824133669740902   -19.8678732287083 2.46619890775915   -0.976791454268202   -9.4860838129985 -233.149361268871   -0.742056584123258   -9.83493184211956 198.504239368671   -0.82010429227579   -19.8209241325757 -0.901294564764496   -0.908818349177483   -469.907139893807
2.49036082830683   -0.934801110869802   -19.3577585937006  -233.146547574221   -0.819598386863874   -19.8633200374552 2.44398416173354   -0.946505532026922   -9.43945640887881 -233.12583310442   -0.743665673465699   -9.8376128711121 198.483403560172   -0.842746015863663   -19.8312364683823 -0.900791656071304   -0.90879694778086   -469.907790439574
