LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	.
Multi_Headings	No
X_Columns	Multi
Time_Pref	Relative
Operator	TG lab
Date	2015/03/07
Time	10:47:16.3285207748413085937
***End_of_Header***	
	
Channels	1	
Samples	2000	
Date	1903/12/31	
Time	19:00:00	
X_Dimension	Time	
X0	0.0000000000000000E+0	
Delta_X	5.000000E-11	
***End_of_Header***		
X_Value	Untitled	Comment
0.000000	0.002012
5.000000E-11	0.001906
1.000000E-10	0.001886
1.500000E-10	0.001838
2.000000E-10	0.001834
2.500000E-10	0.001863
3.000000E-10	0.001780
3.500000E-10	0.001791
4.000000E-10	0.001806
4.500000E-10	0.001842
5.000000E-10	0.001931
5.500000E-10	0.002023
6.000000E-10	0.002027
6.500000E-10	0.002106
7.000000E-10	0.002170
7.500000E-10	0.002191
8.000000E-10	0.002152
8.500000E-10	0.002080
9.000000E-10	0.001989
9.500000E-10	0.001905
1.000000E-9	0.001772
1.050000E-9	0.001703
1.100000E-9	0.001592
1.150000E-9	0.001558
1.200000E-9	0.001513
1.250000E-9	0.001564
1.300000E-9	0.001581
1.350000E-9	0.001602
1.400000E-9	0.001723
1.450000E-9	0.001739
1.500000E-9	0.001759
1.550000E-9	0.001798
1.600000E-9	0.001800
1.650000E-9	0.001809
1.700000E-9	0.001805
1.750000E-9	0.001813
1.800000E-9	0.001722
1.850000E-9	0.001744
1.900000E-9	0.001638
1.950000E-9	0.001600
2.000000E-9	0.001595
2.050000E-9	0.001561
2.100000E-9	0.001570
2.150000E-9	0.001609
2.200000E-9	0.001592
2.250000E-9	0.001619
2.300000E-9	0.001622
2.350000E-9	0.001728
2.400000E-9	0.001691
2.450000E-9	0.001717
2.500000E-9	0.001791
2.550000E-9	0.001770
2.600000E-9	0.001742
2.650000E-9	0.001784
2.700000E-9	0.001809
2.750000E-9	0.001877
2.800000E-9	0.001878
2.850000E-9	0.001869
2.900000E-9	0.001864
2.950000E-9	0.001870
3.000000E-9	0.001800
3.050000E-9	0.001745
3.100000E-9	0.001744
3.150000E-9	0.001744
3.200000E-9	0.001627
3.250000E-9	0.001600
3.300000E-9	0.001611
3.350000E-9	0.001602
3.400000E-9	0.001677
3.450000E-9	0.001619
3.500000E-9	0.001644
3.550000E-9	0.001694
3.600000E-9	0.001689
3.650000E-9	0.001706
3.700000E-9	0.001723
3.750000E-9	0.001658
3.800000E-9	0.001597
3.850000E-9	0.001519
3.900000E-9	0.001527
3.950000E-9	0.001528
4.000000E-9	0.001534
4.050000E-9	0.001561
4.100000E-9	0.001638
4.150000E-9	0.001716
4.200000E-9	0.001772
4.250000E-9	0.001933
4.300000E-9	0.001913
4.350000E-9	0.001989
4.400000E-9	0.002067
4.450000E-9	0.002073
4.500000E-9	0.002122
4.550000E-9	0.002222
4.600000E-9	0.002322
4.650000E-9	0.002370
4.700000E-9	0.002297
4.750000E-9	0.002222
4.800000E-9	0.001894
4.850000E-9	0.001442
4.900000E-9	0.000727
4.950000E-9	-0.000173
5.000000E-9	-0.001297
5.050000E-9	-0.002666
5.100000E-9	-0.004227
5.150000E-9	-0.005891
5.200000E-9	-0.007572
5.250000E-9	-0.009288
5.300000E-9	-0.010852
5.350000E-9	-0.012209
5.400000E-9	-0.013398
5.450000E-9	-0.014222
5.500000E-9	-0.014733
5.550000E-9	-0.014930
