LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	.
Multi_Headings	No
X_Columns	Multi
Time_Pref	Relative
Operator	TG lab
Date	2015/03/06
Time	19:55:47.9791622161865234375
***End_of_Header***	
	
Channels	1	
Samples	2000	
Date	1903/12/31	
Time	19:00:00	
X_Dimension	Time	
X0	0.0000000000000000E+0	
Delta_X	5.000000E-11	
***End_of_Header***		
X_Value	Untitled	Comment
0.000000	0.002700
5.000000E-11	0.002675
1.000000E-10	0.002766
1.500000E-10	0.002838
2.000000E-10	0.002806
2.500000E-10	0.002750
3.000000E-10	0.002678
3.500000E-10	0.002725
4.000000E-10	0.002713
4.500000E-10	0.002737
5.000000E-10	0.002684
5.500000E-10	0.002616
6.000000E-10	0.002384
6.500000E-10	0.002428
7.000000E-10	0.002503
7.500000E-10	0.002566
8.000000E-10	0.002475
8.500000E-10	0.002600
9.000000E-10	0.002638
9.500000E-10	0.002728
1.000000E-9	0.002613
1.050000E-9	0.002631
1.100000E-9	0.002644
1.150000E-9	0.002731
1.200000E-9	0.002706
1.250000E-9	0.002675
1.300000E-9	0.002700
1.350000E-9	0.002825
1.400000E-9	0.002809
1.450000E-9	0.002941
1.500000E-9	0.002972
1.550000E-9	0.002984
1.600000E-9	0.002931
1.650000E-9	0.002994
1.700000E-9	0.003066
1.750000E-9	0.003147
1.800000E-9	0.003056
1.850000E-9	0.003141
1.900000E-9	0.003131
1.950000E-9	0.003181
2.000000E-9	0.003087
2.050000E-9	0.003003
2.100000E-9	0.003116
2.150000E-9	0.003169
2.200000E-9	0.003109
2.250000E-9	0.003087
2.300000E-9	0.003044
2.350000E-9	0.003094
2.400000E-9	0.003153
2.450000E-9	0.003134
2.500000E-9	0.003172
2.550000E-9	0.003206
2.600000E-9	0.003356
2.650000E-9	0.003438
2.700000E-9	0.003553
2.750000E-9	0.003703
2.800000E-9	0.003553
2.850000E-9	0.003613
2.900000E-9	0.003625
2.950000E-9	0.003600
3.000000E-9	0.003572
3.050000E-9	0.003528
3.100000E-9	0.003463
3.150000E-9	0.003319
3.200000E-9	0.003281
3.250000E-9	0.003325
3.300000E-9	0.003384
3.350000E-9	0.003453
3.400000E-9	0.003600
3.450000E-9	0.003522
3.500000E-9	0.003697
3.550000E-9	0.003794
3.600000E-9	0.003806
3.650000E-9	0.003875
3.700000E-9	0.003913
3.750000E-9	0.004038
3.800000E-9	0.003909
3.850000E-9	0.003969
3.900000E-9	0.004044
3.950000E-9	0.004081
4.000000E-9	0.004031
4.050000E-9	0.004125
4.100000E-9	0.004234
4.150000E-9	0.004359
4.200000E-9	0.004363
4.250000E-9	0.004581
4.300000E-9	0.004859
4.350000E-9	0.005103
4.400000E-9	0.005453
4.450000E-9	0.006050
4.500000E-9	0.006438
4.550000E-9	0.006988
4.600000E-9	0.007622
4.650000E-9	0.008172
4.700000E-9	0.008913
4.750000E-9	0.009597
4.800000E-9	0.010409
4.850000E-9	0.011281
4.900000E-9	0.012038
4.950000E-9	0.013028
5.000000E-9	0.014091
5.050000E-9	0.015353
5.100000E-9	0.016766
5.150000E-9	0.018300
5.200000E-9	0.019775
5.250000E-9	0.021338
5.300000E-9	0.022756
5.350000E-9	0.023934
5.400000E-9	0.024941
5.450000E-9	0.025491
5.500000E-9	0.025700
5.550000E-9	0.025531
5.600000E-9	0.024931
