LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	.
Multi_Headings	No
X_Columns	Multi
Time_Pref	Relative
Operator	TG lab
Date	2015/03/07
Time	11:47:48.6362771987915039062
***End_of_Header***	
	
Channels	1	
Samples	1000	
Date	1903/12/31	
Time	19:00:00	
X_Dimension	Time	
X0	0.0000000000000000E+0	
Delta_X	5.000000E-11	
***End_of_Header***		
X_Value	Untitled	Comment
0.000000	0.002538
5.000000E-11	0.002597
1.000000E-10	0.002531
1.500000E-10	0.002544
2.000000E-10	0.002622
2.500000E-10	0.002653
3.000000E-10	0.002728
3.500000E-10	0.002794
4.000000E-10	0.002741
4.500000E-10	0.002791
5.000000E-10	0.002844
5.500000E-10	0.002844
6.000000E-10	0.002828
6.500000E-10	0.002834
7.000000E-10	0.002850
7.500000E-10	0.002781
8.000000E-10	0.002759
8.500000E-10	0.002834
9.000000E-10	0.002809
9.500000E-10	0.002894
1.000000E-9	0.003025
1.050000E-9	0.003122
1.100000E-9	0.003166
1.150000E-9	0.003256
1.200000E-9	0.003291
1.250000E-9	0.003209
1.300000E-9	0.003141
1.350000E-9	0.003125
1.400000E-9	0.002978
1.450000E-9	0.003016
1.500000E-9	0.002856
1.550000E-9	0.002731
1.600000E-9	0.002594
1.650000E-9	0.002613
1.700000E-9	0.002709
1.750000E-9	0.002803
1.800000E-9	0.002931
1.850000E-9	0.003069
1.900000E-9	0.003222
1.950000E-9	0.003338
2.000000E-9	0.003403
2.050000E-9	0.003416
2.100000E-9	0.003375
2.150000E-9	0.003366
2.200000E-9	0.003178
2.250000E-9	0.002919
2.300000E-9	0.002725
2.350000E-9	0.002662
2.400000E-9	0.002575
2.450000E-9	0.002500
2.500000E-9	0.002528
2.550000E-9	0.002675
2.600000E-9	0.002753
2.650000E-9	0.002891
2.700000E-9	0.003006
2.750000E-9	0.003153
2.800000E-9	0.003172
2.850000E-9	0.003403
2.900000E-9	0.003388
2.950000E-9	0.003534
3.000000E-9	0.003516
3.050000E-9	0.003463
3.100000E-9	0.003478
3.150000E-9	0.003594
3.200000E-9	0.003725
3.250000E-9	0.003725
3.300000E-9	0.003956
3.350000E-9	0.004134
3.400000E-9	0.004391
3.450000E-9	0.004916
3.500000E-9	0.005344
3.550000E-9	0.005866
3.600000E-9	0.006431
3.650000E-9	0.007066
3.700000E-9	0.007544
3.750000E-9	0.008222
3.800000E-9	0.008837
3.850000E-9	0.009544
3.900000E-9	0.010300
3.950000E-9	0.011009
4.000000E-9	0.011834
4.050000E-9	0.012850
4.100000E-9	0.013878
4.150000E-9	0.014956
4.200000E-9	0.015994
4.250000E-9	0.016997
4.300000E-9	0.017763
4.350000E-9	0.018353
4.400000E-9	0.018625
4.450000E-9	0.018484
4.500000E-9	0.018103
4.550000E-9	0.017366
4.600000E-9	0.016228
4.650000E-9	0.015097
4.700000E-9	0.013853
4.750000E-9	0.012738
4.800000E-9	0.011684
4.850000E-9	0.011172
4.900000E-9	0.010756
4.950000E-9	0.010594
5.000000E-9	0.010641
5.050000E-9	0.010931
5.100000E-9	0.011128
5.150000E-9	0.011178
5.200000E-9	0.011053
5.250000E-9	0.010684
5.300000E-9	0.010178
5.350000E-9	0.009456
5.400000E-9	0.008503
5.450000E-9	0.007831
5.500000E-9	0.007203
5.550000E-9	0.006684
5.600000E-9	0.006381
