LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	.
Multi_Headings	No
X_Columns	Multi
Time_Pref	Relative
Operator	TG lab
Date	2015/03/07
Time	10:39:59.3455271720886230469
***End_of_Header***	
	
Channels	1	
Samples	2000	
Date	1903/12/31	
Time	19:00:00	
X_Dimension	Time	
X0	0.0000000000000000E+0	
Delta_X	5.000000E-11	
***End_of_Header***		
X_Value	Untitled	Comment
0.000000	0.001658
5.000000E-11	0.001544
1.000000E-10	0.001427
1.500000E-10	0.001286
2.000000E-10	0.001202
2.500000E-10	0.001148
3.000000E-10	0.001091
3.500000E-10	0.001141
4.000000E-10	0.001041
4.500000E-10	0.001106
5.000000E-10	0.001167
5.500000E-10	0.001253
6.000000E-10	0.001342
6.500000E-10	0.001408
7.000000E-10	0.001398
7.500000E-10	0.001486
8.000000E-10	0.001459
8.500000E-10	0.001534
9.000000E-10	0.001444
9.500000E-10	0.001450
1.000000E-9	0.001456
1.050000E-9	0.001352
1.100000E-9	0.001294
1.150000E-9	0.001281
1.200000E-9	0.001205
1.250000E-9	0.001202
1.300000E-9	0.001080
1.350000E-9	0.001091
1.400000E-9	0.001031
1.450000E-9	0.001025
1.500000E-9	0.001012
1.550000E-9	0.001127
1.600000E-9	0.001000
1.650000E-9	0.001112
1.700000E-9	0.001092
1.750000E-9	0.001130
1.800000E-9	0.001114
1.850000E-9	0.001159
1.900000E-9	0.001148
1.950000E-9	0.001169
2.000000E-9	0.001105
2.050000E-9	0.001172
2.100000E-9	0.001133
2.150000E-9	0.001141
2.200000E-9	0.001130
2.250000E-9	0.001155
2.300000E-9	0.001198
2.350000E-9	0.001195
2.400000E-9	0.001223
2.450000E-9	0.001256
2.500000E-9	0.001219
2.550000E-9	0.001252
2.600000E-9	0.001236
2.650000E-9	0.001252
2.700000E-9	0.001322
2.750000E-9	0.001345
2.800000E-9	0.001377
2.850000E-9	0.001453
2.900000E-9	0.001416
2.950000E-9	0.001477
3.000000E-9	0.001484
3.050000E-9	0.001539
3.100000E-9	0.001539
3.150000E-9	0.001522
3.200000E-9	0.001500
3.250000E-9	0.001508
3.300000E-9	0.001397
3.350000E-9	0.001450
3.400000E-9	0.001397
3.450000E-9	0.001348
3.500000E-9	0.001322
3.550000E-9	0.001323
3.600000E-9	0.001233
3.650000E-9	0.001164
3.700000E-9	0.001134
3.750000E-9	0.001100
3.800000E-9	0.001038
3.850000E-9	0.001061
3.900000E-9	0.001050
3.950000E-9	0.001094
4.000000E-9	0.001164
4.050000E-9	0.001194
4.100000E-9	0.001216
4.150000E-9	0.001242
4.200000E-9	0.001291
4.250000E-9	0.001361
4.300000E-9	0.001316
4.350000E-9	0.001352
4.400000E-9	0.001333
4.450000E-9	0.001303
4.500000E-9	0.001303
4.550000E-9	0.001348
4.600000E-9	0.001314
4.650000E-9	0.001288
4.700000E-9	0.001187
4.750000E-9	0.000961
4.800000E-9	0.000509
4.850000E-9	-9.531250E-5
4.900000E-9	-0.000973
4.950000E-9	-0.002069
5.000000E-9	-0.003453
5.050000E-9	-0.005084
5.100000E-9	-0.006933
5.150000E-9	-0.008897
5.200000E-9	-0.011011
5.250000E-9	-0.013045
5.300000E-9	-0.015013
5.350000E-9	-0.016838
5.400000E-9	-0.018364
5.450000E-9	-0.019525
5.500000E-9	-0.020169
5.550000E-9	-0.020459
