Study Name	Al_Orientation
Sample Name	SC_111
Run Name	10_deg
Operator	Cody
Date	6/24/2015
Time	13:20
Sign	NEG
Gratign Spacing	05.50um
Channel	3
Number Traces	5000
Files in Batch	3
Batch Number	1
dt	50.000001E-12
	
Time	Amplitude
0.000000E+0	5.122115E-5
5.000000E-11	5.313740E-5
1.000000E-10	5.040597E-5
1.500000E-10	5.499357E-5
2.000000E-10	6.351518E-5
2.500000E-10	6.647759E-5
3.000000E-10	6.952978E-5
3.500000E-10	7.491806E-5
4.000000E-10	7.951706E-5
4.500000E-10	8.215803E-5
5.000000E-10	8.033915E-5
5.500000E-10	7.823197E-5
6.000000E-10	8.153516E-5
6.500000E-10	7.847158E-5
7.000000E-10	6.061353E-5
7.500000E-10	4.832192E-5
8.000000E-10	5.308284E-5
8.500000E-10	5.582049E-5
9.000000E-10	4.900762E-5
9.500000E-10	4.763483E-5
1.000000E-9	5.509024E-5
1.050000E-9	6.006869E-5
1.100000E-9	5.762867E-5
1.150000E-9	5.128882E-5
1.200000E-9	4.894824E-5
1.250000E-9	5.759414E-5
1.300000E-9	6.546837E-5
1.350000E-9	5.919240E-5
1.400000E-9	5.669368E-5
1.450000E-9	6.484654E-5
1.500000E-9	6.133583E-5
1.550000E-9	5.158644E-5
1.600000E-9	5.063557E-5
1.650000E-9	4.392283E-5
1.700000E-9	2.548024E-5
1.750000E-9	1.115878E-5
1.800000E-9	3.923303E-6
1.850000E-9	-7.847642E-6
1.900000E-9	-2.261657E-5
1.950000E-9	-2.939042E-5
2.000000E-9	-3.042036E-5
2.050000E-9	-3.254964E-5
2.100000E-9	-3.050322E-5
2.150000E-9	-1.711296E-5
2.200000E-9	-1.691823E-7
2.250000E-9	1.340269E-5
2.300000E-9	3.124659E-5
2.350000E-9	4.960563E-5
2.400000E-9	5.699752E-5
2.450000E-9	6.565240E-5
2.500000E-9	8.231996E-5
2.550000E-9	8.764748E-5
2.600000E-9	8.419512E-5
2.650000E-9	9.224613E-5
2.700000E-9	9.983344E-5
2.750000E-9	9.233728E-5
2.800000E-9	8.519675E-5
2.850000E-9	8.288206E-5
2.900000E-9	7.649698E-5
2.950000E-9	7.493567E-5
3.000000E-9	7.843844E-5
3.050000E-9	7.489735E-5
3.100000E-9	7.306362E-5
3.150000E-9	8.001114E-5
3.200000E-9	8.541876E-5
3.250000E-9	8.911557E-5
3.300000E-9	9.753636E-5
3.350000E-9	1.043309E-4
3.400000E-9	9.856457E-5
3.450000E-9	9.109535E-5
3.500000E-9	1.038116E-4
