Study Name	Al_Orientation
Sample Name	SC_111
Run Name	20_deg
Operator	Cody
Date	6/25/2015
Time	10:20
Sign	NEG
Gratign Spacing	05.50um
Channel	3
Number Traces	5000
Files in Batch	3
Batch Number	1
dt	50.000001E-12
	
Time	Amplitude
0.000000E+0	-3.216432E-5
5.000000E-11	-2.851758E-5
1.000000E-10	-2.993525E-5
1.500000E-10	-3.542884E-5
2.000000E-10	-3.309793E-5
2.500000E-10	-3.378260E-5
3.000000E-10	-5.173180E-5
3.500000E-10	-5.880259E-5
4.000000E-10	-3.858151E-5
4.500000E-10	-2.715134E-5
5.000000E-10	-3.663660E-5
5.500000E-10	-4.267848E-5
6.000000E-10	-4.314010E-5
6.500000E-10	-4.412551E-5
7.000000E-10	-3.820205E-5
7.500000E-10	-2.569845E-5
8.000000E-10	-1.789811E-5
8.500000E-10	-1.886486E-5
9.000000E-10	-1.632264E-5
9.500000E-10	-2.655472E-6
1.000000E-9	9.705194E-6
1.050000E-9	1.556857E-5
1.100000E-9	2.015168E-5
1.150000E-9	1.706117E-5
1.200000E-9	9.807394E-6
1.250000E-9	1.121333E-5
1.300000E-9	1.117604E-5
1.350000E-9	2.029842E-6
1.400000E-9	-8.656955E-6
1.450000E-9	-2.146267E-5
1.500000E-9	-2.984169E-5
1.550000E-9	-2.850411E-5
1.600000E-9	-3.094897E-5
1.650000E-9	-3.727086E-5
1.700000E-9	-3.678990E-5
1.750000E-9	-3.432398E-5
1.800000E-9	-3.253272E-5
1.850000E-9	-2.572123E-5
1.900000E-9	-2.073036E-5
1.950000E-9	-2.501792E-5
2.000000E-9	-2.324358E-5
2.050000E-9	-9.032954E-6
2.100000E-9	-5.385521E-6
2.150000E-9	-1.224949E-5
2.200000E-9	-9.436574E-6
2.250000E-9	-8.944910E-6
2.300000E-9	-1.656709E-5
2.350000E-9	-1.055974E-5
2.400000E-9	-1.895532E-6
2.450000E-9	-1.328323E-5
2.500000E-9	-2.258446E-5
2.550000E-9	-1.045098E-5
2.600000E-9	2.006709E-6
2.650000E-9	-4.633523E-7
2.700000E-9	-4.065899E-6
2.750000E-9	2.621635E-6
2.800000E-9	9.748353E-6
2.850000E-9	1.409599E-5
2.900000E-9	2.478486E-5
2.950000E-9	3.060577E-5
3.000000E-9	2.558969E-5
3.050000E-9	2.669662E-5
3.100000E-9	3.378640E-5
3.150000E-9	3.618809E-5
3.200000E-9	3.191952E-5
3.250000E-9	2.350322E-5
3.300000E-9	1.783112E-5
3.350000E-9	1.087393E-5
3.400000E-9	-3.061509E-6
3.450000E-9	-1.477652E-5
3.500000E-9	-2.511356E-5
3.550000E-9	-3.970639E-5
3.600000E-9	-5.118041E-5
3.650000E-9	-6.718056E-5
3.700000E-9	-9.162395E-5
3.750000E-9	-9.307340E-5
3.800000E-9	-7.396132E-5
