Study Name	Al_Orientation
Sample Name	SC_111
Run Name	25_deg
Operator	Cody
Date	6/25/2015
Time	11:10
Sign	POS
Gratign Spacing	05.50um
Channel	3
Number Traces	5000
Files in Batch	3
Batch Number	2
dt	50.000001E-12
	
Time	Amplitude
0.000000E+0	-7.196463E-5
5.000000E-11	-5.877359E-5
1.000000E-10	-4.875178E-5
1.500000E-10	-4.463512E-5
2.000000E-10	-2.963107E-5
2.500000E-10	-9.710719E-6
3.000000E-10	-5.477018E-6
3.500000E-10	-9.949645E-6
4.000000E-10	-1.260305E-5
4.500000E-10	-1.930784E-5
5.000000E-10	-2.534523E-5
5.500000E-10	-2.683128E-5
6.000000E-10	-3.511085E-5
6.500000E-10	-4.711692E-5
7.000000E-10	-5.438141E-5
7.500000E-10	-6.484378E-5
8.000000E-10	-7.835419E-5
8.500000E-10	-8.643834E-5
9.000000E-10	-8.706121E-5
9.500000E-10	-8.039128E-5
1.000000E-9	-7.147400E-5
1.050000E-9	-6.326555E-5
1.100000E-9	-5.315673E-5
1.150000E-9	-4.287390E-5
1.200000E-9	-3.629133E-5
1.250000E-9	-3.155492E-5
1.300000E-9	-2.251713E-5
1.350000E-9	-1.053937E-5
1.400000E-9	-4.995021E-6
1.450000E-9	-5.767045E-6
1.500000E-9	-7.469916E-6
1.550000E-9	-1.423824E-5
1.600000E-9	-2.310547E-5
1.650000E-9	-2.274984E-5
1.700000E-9	-1.858312E-5
1.750000E-9	-2.076350E-5
1.800000E-9	-2.806078E-5
1.850000E-9	-3.864607E-5
1.900000E-9	-4.523555E-5
1.950000E-9	-4.081299E-5
2.000000E-9	-4.057578E-5
2.050000E-9	-5.050817E-5
2.100000E-9	-4.920097E-5
2.150000E-9	-3.865401E-5
2.200000E-9	-3.743555E-5
2.250000E-9	-3.793481E-5
2.300000E-9	-3.400115E-5
2.350000E-9	-3.816718E-5
2.400000E-9	-4.777846E-5
2.450000E-9	-4.668050E-5
2.500000E-9	-4.344912E-5
2.550000E-9	-5.286532E-5
2.600000E-9	-5.746708E-5
2.650000E-9	-4.964465E-5
2.700000E-9	-5.020122E-5
2.750000E-9	-5.315742E-5
2.800000E-9	-4.382754E-5
2.850000E-9	-4.068800E-5
2.900000E-9	-4.482951E-5
2.950000E-9	-3.859635E-5
3.000000E-9	-3.761199E-5
3.050000E-9	-4.228245E-5
3.100000E-9	-2.557208E-5
3.150000E-9	-9.969671E-6
3.200000E-9	-2.150238E-5
3.250000E-9	-2.717827E-5
3.300000E-9	-1.419267E-5
3.350000E-9	-9.935144E-6
3.400000E-9	-1.320347E-5
3.450000E-9	-7.112562E-6
3.500000E-9	2.796687E-8
3.550000E-9	-2.385125E-6
3.600000E-9	-4.343151E-6
3.650000E-9	-1.628639E-6
3.700000E-9	-5.843349E-6
3.750000E-9	-1.132244E-5
3.800000E-9	-1.369997E-5
3.850000E-9	-3.109950E-5
3.900000E-9	-4.778813E-5
3.950000E-9	-3.562151E-5
4.000000E-9	-2.519539E-5
4.050000E-9	-4.085200E-5
4.100000E-9	-5.488619E-5
4.150000E-9	-5.797290E-5
4.200000E-9	-5.943788E-5
4.250000E-9	-5.258117E-5
4.300000E-9	-4.399637E-5
4.350000E-9	-4.459507E-5
4.400000E-9	-4.616743E-5
4.450000E-9	-4.464548E-5
4.500000E-9	-4.179631E-5
4.550000E-9	-3.901413E-5
4.600000E-9	-3.990216E-5
4.650000E-9	-4.189679E-5
4.700000E-9	-4.287563E-5
4.750000E-9	-4.020289E-5
4.800000E-9	-3.039239E-5
4.850000E-9	-2.901649E-5
4.900000E-9	-4.209394E-5
4.950000E-9	-4.528181E-5
5.000000E-9	-3.814336E-5
5.050000E-9	-4.078605E-5
5.100000E-9	-4.283730E-5
5.150000E-9	-3.682477E-5
5.200000E-9	-4.190266E-5
5.250000E-9	-5.737662E-5
5.300000E-9	-6.027482E-5
5.350000E-9	-4.827289E-5
5.400000E-9	-4.127530E-5
5.450000E-9	-4.324679E-5
5.500000E-9	-4.075636E-5
5.550000E-9	-3.617428E-5
5.600000E-9	-3.757746E-5
5.650000E-9	-3.554486E-5
5.700000E-9	-2.610897E-5
5.750000E-9	-2.160976E-5
5.800000E-9	-2.202961E-5
5.850000E-9	-1.584168E-5
5.900000E-9	-5.548834E-6
5.950000E-9	-4.587602E-6
6.000000E-9	-1.880064E-5
6.050000E-9	-3.054327E-5
6.100000E-9	-2.586901E-5
6.150000E-9	-2.854830E-5
6.200000E-9	-4.783957E-5
6.250000E-9	-5.758206E-5
