Study Name	Al_Orientation
Sample Name	SC_111
Run Name	40_deg
Operator	Cody
Date	6/25/2015
Time	14:59
Sign	NEG
Gratign Spacing	05.50um
Channel	3
Number Traces	5000
Files in Batch	3
Batch Number	1
dt	50.000001E-12
	
Time	Amplitude
0.000000E+0	-9.686550E-6
5.000000E-11	-2.138982E-5
1.000000E-10	-2.370658E-5
1.500000E-10	-7.949842E-6
2.000000E-10	-3.734095E-6
2.500000E-10	-7.053866E-6
3.000000E-10	-1.757424E-7
3.500000E-10	7.281399E-6
4.000000E-10	8.873094E-6
4.500000E-10	1.198156E-5
5.000000E-10	1.917215E-5
5.500000E-10	2.695695E-5
6.000000E-10	2.588973E-5
6.500000E-10	1.725487E-5
7.000000E-10	2.136427E-5
7.500000E-10	3.866057E-5
8.000000E-10	4.112614E-5
8.500000E-10	2.617630E-5
9.000000E-10	2.296115E-5
9.500000E-10	3.032472E-5
1.000000E-9	2.446790E-5
1.050000E-9	1.633162E-5
1.100000E-9	2.052112E-5
1.150000E-9	2.072138E-5
1.200000E-9	1.315272E-5
1.250000E-9	1.346898E-5
1.300000E-9	1.893184E-5
1.350000E-9	1.586585E-5
1.400000E-9	5.914130E-6
1.450000E-9	2.105802E-6
1.500000E-9	4.536157E-6
1.550000E-9	2.296736E-6
1.600000E-9	-2.501826E-6
1.650000E-9	-7.971594E-6
1.700000E-9	-1.732081E-5
1.750000E-9	-2.136600E-5
1.800000E-9	-2.161252E-5
1.850000E-9	-3.105807E-5
1.900000E-9	-3.629478E-5
1.950000E-9	-2.519159E-5
2.000000E-9	-2.299636E-5
2.050000E-9	-3.772316E-5
2.100000E-9	-3.919505E-5
2.150000E-9	-2.464882E-5
2.200000E-9	-1.969765E-5
2.250000E-9	-2.608757E-5
2.300000E-9	-2.545469E-5
2.350000E-9	-1.938311E-5
2.400000E-9	-2.359610E-5
2.450000E-9	-2.367654E-5
2.500000E-9	-6.334669E-6
2.550000E-9	3.187533E-6
2.600000E-9	3.983380E-6
2.650000E-9	1.880202E-5
2.700000E-9	3.270225E-5
2.750000E-9	2.866432E-5
2.800000E-9	2.205343E-5
2.850000E-9	2.581066E-5
2.900000E-9	3.407055E-5
2.950000E-9	3.424112E-5
3.000000E-9	2.813087E-5
3.050000E-9	3.152626E-5
3.100000E-9	4.115169E-5
3.150000E-9	4.049292E-5
3.200000E-9	3.450732E-5
3.250000E-9	3.472415E-5
3.300000E-9	3.575996E-5
3.350000E-9	3.418311E-5
3.400000E-9	3.600441E-5
3.450000E-9	3.937252E-5
3.500000E-9	3.808535E-5
3.550000E-9	3.050322E-5
3.600000E-9	2.281164E-5
3.650000E-9	2.307301E-5
3.700000E-9	2.091335E-5
3.750000E-9	9.143785E-6
3.800000E-9	3.680578E-6
3.850000E-9	7.776171E-6
3.900000E-9	9.205589E-6
3.950000E-9	6.660603E-6
4.000000E-9	3.416792E-6
4.050000E-9	-1.361745E-6
4.100000E-9	-3.178210E-6
4.150000E-9	5.289536E-7
4.200000E-9	-3.751359E-6
4.250000E-9	-1.588863E-5
4.300000E-9	-1.559170E-5
4.350000E-9	-7.355977E-6
4.400000E-9	-8.175993E-6
4.450000E-9	-8.317554E-6
4.500000E-9	-3.150589E-6
4.550000E-9	-8.006466E-6
4.600000E-9	-1.271491E-5
4.650000E-9	-6.551843E-6
4.700000E-9	-1.268798E-5
4.750000E-9	-2.630612E-5
4.800000E-9	-2.322873E-5
4.850000E-9	-1.940486E-5
4.900000E-9	-2.212317E-5
4.950000E-9	-1.812046E-5
5.000000E-9	-2.335924E-5
5.050000E-9	-3.620985E-5
5.100000E-9	-2.183936E-5
5.150000E-9	-1.823026E-7
5.200000E-9	-1.245078E-5
5.250000E-9	-2.818715E-5
5.300000E-9	-1.771028E-5
5.350000E-9	-9.905451E-6
5.400000E-9	-1.362125E-5
5.450000E-9	-6.994825E-6
5.500000E-9	2.129971E-6
5.550000E-9	-4.326233E-6
5.600000E-9	-1.410117E-5
5.650000E-9	-1.317481E-5
5.700000E-9	-9.361651E-6
5.750000E-9	-1.261340E-5
5.800000E-9	-2.274466E-5
5.850000E-9	-2.964143E-5
5.900000E-9	-2.090541E-5
5.950000E-9	-6.586025E-6
6.000000E-9	-8.896572E-6
6.050000E-9	-1.776345E-5
6.100000E-9	-1.621457E-5
6.150000E-9	-1.586343E-5
6.200000E-9	-1.592489E-5
6.250000E-9	-6.240755E-6
6.300000E-9	-2.299498E-6
6.350000E-9	-1.013367E-5
6.400000E-9	-1.261478E-5
6.450000E-9	-8.502274E-6
6.500000E-9	-5.581980E-6
6.550000E-9	3.078082E-6
6.600000E-9	1.763294E-5
6.650000E-9	2.632166E-5
6.700000E-9	2.754495E-5
6.750000E-9	2.910074E-5
6.800000E-9	3.604170E-5
6.850000E-9	4.300303E-5
6.900000E-9	4.384273E-5
6.950000E-9	4.136024E-5
7.000000E-9	3.363931E-5
7.050000E-9	2.225265E-5
7.100000E-9	2.163358E-5
7.150000E-9	2.242011E-5
7.200000E-9	6.406830E-6
7.250000E-9	-7.626324E-6
7.300000E-9	-1.006220E-5
7.350000E-9	-2.352048E-5
7.400000E-9	-4.333898E-5
7.450000E-9	-4.469417E-5
7.500000E-9	-3.751704E-5
7.550000E-9	-4.442037E-5
7.600000E-9	-5.272722E-5
7.650000E-9	-4.005892E-5
7.700000E-9	-2.035332E-5
7.750000E-9	-2.135391E-5
7.800000E-9	-3.001881E-5
7.850000E-9	-1.395858E-5
7.900000E-9	1.228471E-5
7.950000E-9	2.189875E-5
8.000000E-9	3.171029E-5
8.050000E-9	4.895790E-5
8.100000E-9	5.349959E-5
8.150000E-9	5.298755E-5
8.200000E-9	6.185892E-5
8.250000E-9	6.411491E-5
8.300000E-9	5.500393E-5
8.350000E-9	5.417666E-5
8.400000E-9	5.998203E-5
8.450000E-9	5.324374E-5
8.500000E-9	3.858703E-5
8.550000E-9	2.965179E-5
8.600000E-9	1.999320E-5
8.650000E-9	8.481557E-6
8.700000E-9	4.470211E-6
8.750000E-9	-1.542321E-6
8.800000E-9	-1.478308E-5
8.850000E-9	-2.264281E-5
8.900000E-9	-3.035994E-5
8.950000E-9	-4.027091E-5
9.000000E-9	-3.649711E-5
9.050000E-9	-3.371458E-5
9.100000E-9	-4.681447E-5
9.150000E-9	-4.896895E-5
9.200000E-9	-3.625473E-5
9.250000E-9	-3.043348E-5
9.300000E-9	-2.291591E-5
9.350000E-9	-1.198260E-5
9.400000E-9	-1.501407E-5
9.450000E-9	-1.723312E-5
9.500000E-9	-2.763541E-6
9.550000E-9	4.777501E-6
9.600000E-9	-5.939680E-6
9.650000E-9	-9.445551E-6
9.700000E-9	3.271433E-6
9.750000E-9	1.022206E-5
9.800000E-9	9.119962E-6
9.850000E-9	1.517254E-5
9.900000E-9	1.409150E-5
9.950000E-9	-7.281744E-7
1.000000E-8	7.440568E-7
1.005000E-8	1.368201E-5
1.010000E-8	9.686550E-6
1.015000E-8	8.959411E-6
1.020000E-8	2.525615E-5
1.025000E-8	2.568947E-5
1.030000E-8	7.478548E-6
1.035000E-8	3.799006E-6
1.040000E-8	1.071787E-5
1.045000E-8	5.896176E-6
1.050000E-8	-1.387295E-6
1.055000E-8	-4.843793E-6
1.060000E-8	-1.688163E-5
1.065000E-8	-2.900475E-5
1.070000E-8	-2.679744E-5
1.075000E-8	-2.341069E-5
1.080000E-8	-2.756739E-5
1.085000E-8	-2.681091E-5
1.090000E-8	-1.996765E-5
1.095000E-8	-1.493845E-5
1.100000E-8	-9.537393E-6
1.105000E-8	-1.249877E-7
1.110000E-8	1.284059E-5
1.115000E-8	2.504899E-5
1.120000E-8	2.981372E-5
1.125000E-8	2.809358E-5
1.130000E-8	3.214187E-5
1.135000E-8	4.339699E-5
1.140000E-8	4.398809E-5
1.145000E-8	3.570126E-5
1.150000E-8	3.439062E-5
1.155000E-8	3.118962E-5
1.160000E-8	2.165948E-5
1.165000E-8	1.744787E-5
1.170000E-8	1.410359E-5
1.175000E-8	7.409149E-6
1.180000E-8	5.848874E-6
1.185000E-8	2.564320E-6
1.190000E-8	-6.819082E-6
1.195000E-8	-7.989202E-6
1.200000E-8	-7.387742E-6
1.205000E-8	-8.609998E-6
1.210000E-8	6.101266E-6
1.215000E-8	1.790605E-5
1.220000E-8	7.355977E-6
1.225000E-8	4.002025E-6
1.230000E-8	1.861972E-5
1.235000E-8	2.595843E-5
1.240000E-8	2.116505E-5
1.245000E-8	2.214251E-5
1.250000E-8	3.506010E-5
1.255000E-8	4.124457E-5
1.260000E-8	3.054327E-5
1.265000E-8	2.816851E-5
1.270000E-8	4.538954E-5
1.275000E-8	5.463104E-5
1.280000E-8	4.597443E-5
1.285000E-8	3.709305E-5
1.290000E-8	3.451630E-5
1.295000E-8	3.649469E-5
1.300000E-8	3.848932E-5
1.305000E-8	3.066688E-5
1.310000E-8	1.598807E-5
1.315000E-8	1.029595E-6
1.320000E-8	-1.902990E-5
1.325000E-8	-4.392145E-5
1.330000E-8	-6.636538E-5
1.335000E-8	-8.835804E-5
1.340000E-8	-1.231803E-4
1.345000E-8	-1.767976E-4
1.350000E-8	-2.375844E-4
1.355000E-8	-3.030131E-4
1.360000E-8	-3.868588E-4
1.365000E-8	-4.890121E-4
1.370000E-8	-6.022593E-4
1.375000E-8	-7.391903E-4
1.380000E-8	-9.078795E-4
1.385000E-8	-1.091398E-3
1.390000E-8	-1.282581E-3
1.395000E-8	-1.491872E-3
1.400000E-8	-1.717352E-3
1.405000E-8	-1.950866E-3
1.410000E-8	-2.196336E-3
1.415000E-8	-2.451282E-3
1.420000E-8	-2.694985E-3
1.425000E-8	-2.920106E-3
1.430000E-8	-3.143084E-3
1.435000E-8	-3.366706E-3
1.440000E-8	-3.565419E-3
1.445000E-8	-3.725456E-3
1.450000E-8	-3.869456E-3
1.455000E-8	-4.005857E-3
1.460000E-8	-4.108264E-3
1.465000E-8	-4.177583E-3
1.470000E-8	-4.237185E-3
1.475000E-8	-4.273269E-3
1.480000E-8	-4.270959E-3
1.485000E-8	-4.248903E-3
1.490000E-8	-4.206982E-3
1.495000E-8	-4.129540E-3
1.500000E-8	-4.025505E-3
1.505000E-8	-3.907019E-3
1.510000E-8	-3.768800E-3
1.515000E-8	-3.601300E-3
1.520000E-8	-3.414604E-3
1.525000E-8	-3.224629E-3
1.530000E-8	-3.019733E-3
1.535000E-8	-2.794598E-3
1.540000E-8	-2.577720E-3
1.545000E-8	-2.374617E-3
1.550000E-8	-2.160469E-3
1.555000E-8	-1.953503E-3
1.560000E-8	-1.786353E-3
1.565000E-8	-1.636705E-3
1.570000E-8	-1.487981E-3
1.575000E-8	-1.369445E-3
1.580000E-8	-1.293652E-3
1.585000E-8	-1.248525E-3
1.590000E-8	-1.232922E-3
1.595000E-8	-1.240560E-3
1.600000E-8	-1.261964E-3
1.605000E-8	-1.314340E-3
1.610000E-8	-1.402381E-3
1.615000E-8	-1.493522E-3
1.620000E-8	-1.583068E-3
1.625000E-8	-1.695234E-3
1.630000E-8	-1.814476E-3
1.635000E-8	-1.916993E-3
1.640000E-8	-2.016195E-3
1.645000E-8	-2.114933E-3
1.650000E-8	-2.205586E-3
1.655000E-8	-2.293406E-3
1.660000E-8	-2.367084E-3
1.665000E-8	-2.419379E-3
1.670000E-8	-2.458472E-3
1.675000E-8	-2.470886E-3
1.680000E-8	-2.453618E-3
1.685000E-8	-2.438930E-3
