Study Name	Al_Orientation
Sample Name	SC_111
Run Name	25_deg
Operator	Cody
Date	6/25/2015
Time	11:10
Sign	POS
Gratign Spacing	05.50um
Channel	3
Number Traces	5000
Files in Batch	3
Batch Number	3
dt	50.000001E-12
	
Time	Amplitude
0.000000E+0	1.969075E-6
5.000000E-11	2.513911E-6
1.000000E-10	1.112115E-6
1.500000E-10	-5.844040E-6
2.000000E-10	-1.144777E-5
2.500000E-10	-1.655984E-5
3.000000E-10	-2.051560E-5
3.500000E-10	-1.898363E-5
4.000000E-10	-1.688370E-5
4.500000E-10	-1.785149E-5
5.000000E-10	-1.517496E-5
5.500000E-10	-8.896917E-6
6.000000E-10	-3.614286E-6
6.500000E-10	-4.108713E-8
7.000000E-10	-5.538131E-7
7.500000E-10	-1.381080E-9
8.000000E-10	9.484567E-6
8.500000E-10	1.258958E-5
9.000000E-10	-7.095298E-7
9.500000E-10	-7.776171E-6
1.000000E-9	-7.800340E-6
1.050000E-9	-1.823198E-5
1.100000E-9	-1.811045E-5
1.150000E-9	-5.442146E-6
1.200000E-9	-1.334227E-5
1.250000E-9	-2.575438E-5
1.300000E-9	-2.093752E-5
1.350000E-9	-2.424382E-5
1.400000E-9	-3.287799E-5
1.450000E-9	-2.121857E-5
1.500000E-9	-5.648962E-6
1.550000E-9	-7.626669E-6
1.600000E-9	-1.669070E-5
1.650000E-9	-1.918009E-5
1.700000E-9	-1.804381E-5
1.750000E-9	-1.899572E-5
1.800000E-9	-1.696311E-5
1.850000E-9	-1.270007E-5
1.900000E-9	-1.087221E-5
1.950000E-9	-3.168197E-6
2.000000E-9	1.665928E-6
2.050000E-9	-1.102413E-5
2.100000E-9	-2.137843E-5
2.150000E-9	-2.404150E-5
2.200000E-9	-3.645119E-5
2.250000E-9	-4.054367E-5
2.300000E-9	-2.552063E-5
2.350000E-9	-2.315484E-5
2.400000E-9	-3.941775E-5
2.450000E-9	-4.809922E-5
2.500000E-9	-4.257628E-5
2.550000E-9	-3.508288E-5
2.600000E-9	-3.904140E-5
2.650000E-9	-4.596649E-5
2.700000E-9	-3.481116E-5
2.750000E-9	-2.255476E-5
2.800000E-9	-2.848961E-5
2.850000E-9	-3.174067E-5
2.900000E-9	-2.841814E-5
2.950000E-9	-3.572750E-5
3.000000E-9	-4.344394E-5
3.050000E-9	-4.018908E-5
3.100000E-9	-3.800042E-5
3.150000E-9	-4.005650E-5
3.200000E-9	-3.959384E-5
3.250000E-9	-4.203731E-5
3.300000E-9	-4.857189E-5
3.350000E-9	-4.716250E-5
3.400000E-9	-3.766654E-5
3.450000E-9	-3.299158E-5
3.500000E-9	-3.222025E-5
3.550000E-9	-2.761297E-5
3.600000E-9	-2.375458E-5
3.650000E-9	-2.042997E-5
3.700000E-9	-1.232683E-5
3.750000E-9	-8.187733E-6
3.800000E-9	-1.126409E-5
3.850000E-9	-1.242454E-5
3.900000E-9	-1.163698E-5
3.950000E-9	-1.018581E-5
4.000000E-9	-1.132106E-5
4.050000E-9	-2.244842E-5
4.100000E-9	-2.844645E-5
4.150000E-9	-2.428526E-5
4.200000E-9	-3.425251E-5
4.250000E-9	-4.591504E-5
4.300000E-9	-3.663694E-5
4.350000E-9	-3.355023E-5
4.400000E-9	-4.166269E-5
4.450000E-9	-3.141163E-5
4.500000E-9	-2.148235E-5
4.550000E-9	-3.247402E-5
4.600000E-9	-3.485915E-5
4.650000E-9	-2.615696E-5
4.700000E-9	-2.592529E-5
4.750000E-9	-1.882999E-5
4.800000E-9	1.985993E-6
4.850000E-9	1.337093E-5
4.900000E-9	4.469865E-6
4.950000E-9	-5.354447E-6
5.000000E-9	4.101808E-7
5.050000E-9	5.513271E-6
5.100000E-9	-2.534282E-6
5.150000E-9	-1.259959E-5
5.200000E-9	-1.668586E-5
5.250000E-9	-1.537073E-5
5.300000E-9	-1.760601E-5
5.350000E-9	-2.574955E-5
5.400000E-9	-2.437917E-5
5.450000E-9	-1.492913E-5
5.500000E-9	-1.369652E-5
5.550000E-9	-1.616278E-5
5.600000E-9	-1.687231E-5
5.650000E-9	-2.169884E-5
5.700000E-9	-1.943594E-5
5.750000E-9	-5.703860E-6
5.800000E-9	-4.075912E-6
5.850000E-9	-1.514561E-5
5.900000E-9	-1.895947E-5
5.950000E-9	-2.353395E-5
6.000000E-9	-3.434573E-5
6.050000E-9	-3.926514E-5
6.100000E-9	-4.620679E-5
6.150000E-9	-6.181990E-5
6.200000E-9	-7.508966E-5
6.250000E-9	-8.071135E-5
6.300000E-9	-7.403417E-5
