Study Name	Al_Orientation
Sample Name	SC_111
Run Name	30_deg
Operator	Cody
Date	6/25/2015
Time	13:16
Sign	NEG
Gratign Spacing	05.50um
Channel	3
Number Traces	5000
Files in Batch	3
Batch Number	3
dt	50.000001E-12
	
Time	Amplitude
0.000000E+0	-9.424145E-6
5.000000E-11	2.984514E-6
1.000000E-10	6.678903E-6
1.500000E-10	5.037144E-6
2.000000E-10	5.068909E-6
2.500000E-10	4.430850E-6
3.000000E-10	1.561794E-5
3.500000E-10	3.751462E-5
4.000000E-10	4.153046E-5
4.500000E-10	3.385579E-5
5.000000E-10	3.982310E-5
5.500000E-10	4.656000E-5
6.000000E-10	4.337040E-5
6.500000E-10	4.486542E-5
7.000000E-10	4.407958E-5
7.500000E-10	3.219125E-5
8.000000E-10	3.219194E-5
8.500000E-10	4.571237E-5
9.000000E-10	4.236739E-5
9.500000E-10	2.793959E-5
1.000000E-9	3.526312E-5
1.050000E-9	5.274103E-5
1.100000E-9	4.951448E-5
1.150000E-9	3.959556E-5
1.200000E-9	4.099391E-5
1.250000E-9	3.883424E-5
1.300000E-9	3.177865E-5
1.350000E-9	3.374531E-5
1.400000E-9	3.529523E-5
1.450000E-9	2.491606E-5
1.500000E-9	1.546637E-5
1.550000E-9	1.461942E-5
1.600000E-9	1.435184E-5
1.650000E-9	1.439983E-5
1.700000E-9	1.232338E-5
1.750000E-9	-6.867420E-7
1.800000E-9	-1.150958E-5
1.850000E-9	-9.514605E-6
1.900000E-9	-1.220771E-5
1.950000E-9	-1.359570E-5
2.000000E-9	-4.136335E-7
2.050000E-9	-4.640429E-7
2.100000E-9	-1.213175E-5
2.150000E-9	-2.445547E-6
2.200000E-9	1.038330E-5
2.250000E-9	8.968043E-6
2.300000E-9	1.729975E-5
2.350000E-9	3.133049E-5
2.400000E-9	3.176518E-5
2.450000E-9	2.851136E-5
2.500000E-9	2.095513E-5
2.550000E-9	4.930110E-6
2.600000E-9	2.044689E-6
2.650000E-9	1.093297E-5
2.700000E-9	9.064028E-6
2.750000E-9	-2.168986E-6
2.800000E-9	-1.428762E-5
2.850000E-9	-2.036955E-5
2.900000E-9	-1.326182E-5
2.950000E-9	-3.329093E-6
3.000000E-9	-3.864607E-6
3.050000E-9	-7.034531E-6
3.100000E-9	-2.406187E-6
3.150000E-9	-7.250670E-8
3.200000E-9	-4.027229E-6
3.250000E-9	4.312077E-6
3.300000E-9	2.100899E-5
3.350000E-9	1.914142E-5
3.400000E-9	5.108270E-6
3.450000E-9	1.798511E-6
3.500000E-9	5.298859E-6
3.550000E-9	6.520424E-6
3.600000E-9	3.572163E-6
3.650000E-9	-4.673575E-6
3.700000E-9	-1.072305E-5
3.750000E-9	-1.297939E-5
3.800000E-9	-2.097722E-5
3.850000E-9	-3.109156E-5
3.900000E-9	-3.090028E-5
3.950000E-9	-2.084291E-5
4.000000E-9	-6.532163E-6
4.050000E-9	6.136138E-6
4.100000E-9	1.232476E-5
4.150000E-9	2.176824E-5
4.200000E-9	3.351778E-5
4.250000E-9	3.441099E-5
4.300000E-9	3.722183E-5
4.350000E-9	4.720359E-5
4.400000E-9	4.364662E-5
4.450000E-9	2.962278E-5
4.500000E-9	2.530449E-5
4.550000E-9	2.893294E-5
4.600000E-9	3.039481E-5
4.650000E-9	2.954475E-5
4.700000E-9	2.046830E-5
4.750000E-9	1.555441E-6
4.800000E-9	-8.492951E-6
4.850000E-9	-6.312226E-6
4.900000E-9	-6.301177E-6
4.950000E-9	-8.051351E-6
5.000000E-9	-1.275151E-5
5.050000E-9	-2.278609E-5
5.100000E-9	-1.926089E-5
5.150000E-9	-1.018546E-7
5.200000E-9	6.197942E-6
5.250000E-9	-9.840195E-8
5.300000E-9	5.453194E-6
5.350000E-9	2.093061E-5
5.400000E-9	3.463507E-5
5.450000E-9	3.969707E-5
5.500000E-9	2.996357E-5
5.550000E-9	2.148822E-5
5.600000E-9	2.437744E-5
5.650000E-9	2.040097E-5
5.700000E-9	1.283541E-5
5.750000E-9	1.707015E-5
5.800000E-9	2.144610E-5
5.850000E-9	1.975255E-5
5.900000E-9	1.910034E-5
5.950000E-9	1.545256E-5
6.000000E-9	1.226261E-5
6.050000E-9	2.093545E-5
6.100000E-9	2.722834E-5
6.150000E-9	1.891907E-5
6.200000E-9	1.778451E-5
6.250000E-9	2.437675E-5
6.300000E-9	1.272424E-5
6.350000E-9	-1.460147E-6
6.400000E-9	4.983627E-6
6.450000E-9	9.954479E-6
6.500000E-9	3.400219E-6
6.550000E-9	4.290670E-6
6.600000E-9	4.980520E-6
6.650000E-9	-1.007360E-5
6.700000E-9	-2.145991E-5
6.750000E-9	-1.534656E-5
6.800000E-9	-7.941210E-6
6.850000E-9	-4.258905E-6
6.900000E-9	8.868260E-6
6.950000E-9	2.696904E-5
7.000000E-9	2.929271E-5
7.050000E-9	2.616249E-5
7.100000E-9	4.549243E-5
7.150000E-9	6.617065E-5
7.200000E-9	6.237510E-5
7.250000E-9	5.899007E-5
7.300000E-9	6.640958E-5
7.350000E-9	6.504749E-5
7.400000E-9	5.423225E-5
7.450000E-9	4.126805E-5
7.500000E-9	2.544433E-5
7.550000E-9	1.095818E-5
7.600000E-9	3.311139E-6
