Study Name	Al_Orientation
Sample Name	SC_111
Run Name	15_deg
Operator	Cody
Date	6/24/2015
Time	13:59
Sign	NEG
Gratign Spacing	05.50um
Channel	3
Number Traces	5000
Files in Batch	3
Batch Number	2
dt	50.000001E-12
	
Time	Amplitude
0.000000E+0	3.858392E-5
5.000000E-11	3.922129E-5
1.000000E-10	4.410962E-5
1.500000E-10	4.610874E-5
2.000000E-10	3.944951E-5
2.500000E-10	2.643905E-5
3.000000E-10	2.181140E-5
3.500000E-10	3.035130E-5
4.000000E-10	3.718316E-5
4.500000E-10	3.814854E-5
5.000000E-10	4.351852E-5
5.500000E-10	5.134821E-5
6.000000E-10	5.772949E-5
6.500000E-10	6.610125E-5
7.000000E-10	7.056179E-5
7.500000E-10	6.203777E-5
8.000000E-10	5.176909E-5
8.500000E-10	5.689324E-5
9.000000E-10	6.766601E-5
9.500000E-10	7.035463E-5
1.000000E-9	7.144637E-5
1.050000E-9	7.193977E-5
1.100000E-9	6.997242E-5
1.150000E-9	7.806347E-5
1.200000E-9	9.538705E-5
1.250000E-9	9.606758E-5
1.300000E-9	8.195674E-5
1.350000E-9	8.240904E-5
1.400000E-9	8.413919E-5
1.450000E-9	6.809657E-5
1.500000E-9	6.169008E-5
1.550000E-9	6.328178E-5
1.600000E-9	4.296056E-5
1.650000E-9	2.147407E-5
1.700000E-9	1.974772E-5
1.750000E-9	1.863457E-5
1.800000E-9	1.692099E-5
1.850000E-9	2.246672E-5
1.900000E-9	2.353360E-5
1.950000E-9	1.680256E-5
2.000000E-9	1.509520E-5
2.050000E-9	2.932758E-5
2.100000E-9	5.215303E-5
2.150000E-9	6.304941E-5
2.200000E-9	6.274799E-5
2.250000E-9	6.790529E-5
2.300000E-9	7.750759E-5
2.350000E-9	8.310131E-5
2.400000E-9	8.127794E-5
2.450000E-9	7.583096E-5
2.500000E-9	8.115640E-5
2.550000E-9	9.163604E-5
2.600000E-9	8.719518E-5
2.650000E-9	7.463287E-5
2.700000E-9	6.963647E-5
2.750000E-9	7.497227E-5
2.800000E-9	8.630403E-5
2.850000E-9	8.870573E-5
2.900000E-9	8.011023E-5
2.950000E-9	8.273843E-5
3.000000E-9	9.351189E-5
3.050000E-9	9.162568E-5
3.100000E-9	9.000913E-5
3.150000E-9	9.678919E-5
3.200000E-9	9.786505E-5
3.250000E-9	1.025179E-4
3.300000E-9	1.134219E-4
3.350000E-9	1.112784E-4
3.400000E-9	1.048198E-4
3.450000E-9	1.063836E-4
3.500000E-9	9.800454E-5
3.550000E-9	8.091644E-5
3.600000E-9	7.809697E-5
3.650000E-9	7.873710E-5
3.700000E-9	6.226357E-5
3.750000E-9	4.282418E-5
3.800000E-9	3.431777E-5
3.850000E-9	2.948986E-5
3.900000E-9	2.987172E-5
3.950000E-9	3.980031E-5
4.000000E-9	4.390799E-5
4.050000E-9	3.369663E-5
4.100000E-9	2.750490E-5
4.150000E-9	3.613527E-5
4.200000E-9	4.261978E-5
4.250000E-9	3.609487E-5
4.300000E-9	2.877238E-5
4.350000E-9	3.087888E-5
4.400000E-9	4.062585E-5
4.450000E-9	5.139378E-5
4.500000E-9	5.569654E-5
4.550000E-9	5.126120E-5
4.600000E-9	4.461303E-5
4.650000E-9	4.790172E-5
4.700000E-9	6.082898E-5
4.750000E-9	6.390844E-5
4.800000E-9	5.088175E-5
4.850000E-9	4.027333E-5
4.900000E-9	3.966013E-5
4.950000E-9	3.806809E-5
5.000000E-9	3.173963E-5
5.050000E-9	2.402181E-5
5.100000E-9	1.808144E-5
5.150000E-9	1.750208E-5
5.200000E-9	1.821575E-5
5.250000E-9	1.621975E-5
5.300000E-9	1.744097E-5
5.350000E-9	2.328846E-5
5.400000E-9	3.019939E-5
5.450000E-9	4.230283E-5
5.500000E-9	5.863202E-5
5.550000E-9	6.824089E-5
5.600000E-9	7.373448E-5
5.650000E-9	8.481696E-5
5.700000E-9	9.495546E-5
5.750000E-9	9.520302E-5
5.800000E-9	8.939455E-5
5.850000E-9	8.133629E-5
5.900000E-9	6.708838E-5
5.950000E-9	4.979967E-5
6.000000E-9	4.164129E-5
6.050000E-9	4.408649E-5
6.100000E-9	4.975237E-5
6.150000E-9	5.101882E-5
6.200000E-9	4.300510E-5
6.250000E-9	3.891780E-5
6.300000E-9	5.472840E-5
6.350000E-9	7.609267E-5
6.400000E-9	8.510249E-5
6.450000E-9	9.479906E-5
6.500000E-9	1.134795E-4
6.550000E-9	1.245838E-4
6.600000E-9	1.233646E-4
6.650000E-9	1.202745E-4
6.700000E-9	1.227535E-4
6.750000E-9	1.256179E-4
6.800000E-9	1.172844E-4
6.850000E-9	1.077891E-4
6.900000E-9	1.114411E-4
6.950000E-9	1.134025E-4
7.000000E-9	9.842336E-5
7.050000E-9	8.028701E-5
7.100000E-9	8.226541E-5
7.150000E-9	9.887152E-5
7.200000E-9	9.621259E-5
7.250000E-9	7.487145E-5
7.300000E-9	7.668032E-5
7.350000E-9	9.748975E-5
7.400000E-9	9.829664E-5
7.450000E-9	9.308030E-5
7.500000E-9	1.090504E-4
7.550000E-9	1.233612E-4
7.600000E-9	1.155363E-4
7.650000E-9	1.057296E-4
7.700000E-9	1.142198E-4
7.750000E-9	1.317530E-4
7.800000E-9	1.340483E-4
7.850000E-9	1.190985E-4
7.900000E-9	1.101608E-4
7.950000E-9	1.104588E-4
8.000000E-9	1.043316E-4
8.050000E-9	9.474934E-5
8.100000E-9	8.728046E-5
8.150000E-9	7.276634E-5
8.200000E-9	5.404511E-5
8.250000E-9	4.668396E-5
8.300000E-9	4.660420E-5
8.350000E-9	4.182394E-5
8.400000E-9	3.515608E-5
8.450000E-9	2.436432E-5
8.500000E-9	9.778046E-6
8.550000E-9	3.978891E-6
8.600000E-9	2.861252E-6
8.650000E-9	-1.878269E-6
8.700000E-9	-4.061411E-6
8.750000E-9	-3.253479E-6
8.800000E-9	-4.004441E-6
8.850000E-9	-3.217226E-6
8.900000E-9	-1.821644E-6
8.950000E-9	-6.139246E-6
9.000000E-9	-1.074066E-5
9.050000E-9	-5.144523E-6
9.100000E-9	5.060277E-6
9.150000E-9	1.128515E-5
9.200000E-9	1.719824E-5
9.250000E-9	2.153725E-5
9.300000E-9	1.961065E-5
9.350000E-9	2.110359E-5
9.400000E-9	2.906345E-5
9.450000E-9	3.213117E-5
9.500000E-9	3.540640E-5
9.550000E-9	4.719116E-5
9.600000E-9	5.177496E-5
9.650000E-9	4.428571E-5
9.700000E-9	4.380613E-5
9.750000E-9	5.064006E-5
9.800000E-9	5.349234E-5
9.850000E-9	6.080826E-5
9.900000E-9	7.635059E-5
9.950000E-9	8.461808E-5
1.000000E-8	7.992103E-5
1.005000E-8	7.620765E-5
1.010000E-8	7.718787E-5
1.015000E-8	7.276427E-5
1.020000E-8	6.977976E-5
1.025000E-8	7.486386E-5
1.030000E-8	7.931266E-5
1.035000E-8	8.319281E-5
1.040000E-8	8.522990E-5
1.045000E-8	8.342310E-5
1.050000E-8	9.109051E-5
1.055000E-8	1.087563E-4
1.060000E-8	1.195497E-4
1.065000E-8	1.232103E-4
1.070000E-8	1.319121E-4
1.075000E-8	1.440608E-4
1.080000E-8	1.530641E-4
1.085000E-8	1.565199E-4
1.090000E-8	1.536338E-4
1.095000E-8	1.498558E-4
1.100000E-8	1.449440E-4
1.105000E-8	1.327273E-4
1.110000E-8	1.224835E-4
1.115000E-8	1.229700E-4
1.120000E-8	1.159558E-4
1.125000E-8	9.306684E-5
1.130000E-8	8.230788E-5
1.135000E-8	8.950123E-5
1.140000E-8	8.222432E-5
1.145000E-8	5.786345E-5
1.150000E-8	4.523279E-5
1.155000E-8	4.553386E-5
1.160000E-8	4.110681E-5
1.165000E-8	3.871582E-5
1.170000E-8	5.038491E-5
1.175000E-8	6.394400E-5
1.180000E-8	6.599663E-5
1.185000E-8	6.469082E-5
1.190000E-8	6.902569E-5
1.195000E-8	7.073857E-5
1.200000E-8	6.461279E-5
1.205000E-8	6.415117E-5
1.210000E-8	7.569734E-5
1.215000E-8	7.593488E-5
1.220000E-8	5.718189E-5
